-0.0036673,0.12713,0.60972,0.84718,0.099159,-0.79905,1.6767,1.7227,1.8456,0.12922,0.086478,0.47056,-0.022076,0.13957,0.35852
0.069038,0.24237,0.39943,0.19961,0.089953,416.81,1.6904,1.7632,1.7655,0.12877,0.19584,0.98882,0.24511,0.13889,0.55697
0.061125,0.24154,0.3238,0.35493,0.096831,0.038762,1.7279,1.9374,1.3559,0.14092,0.16352,1.7067,0.39454,0.095654,0.30929
0.030522,0.24032,0.41342,0.505,0.11361,0.18862,1.7349,1.8273,1.1049,0.15812,0.20871,2.0107,-0.028851,0.089444,0.35552
0.10718,0.25427,0.36094,0.70372,0.097954,0.2033,1.7343,1.5733,1.2754,0.14488,0.16802,1.7706,0.032141,0.086945,0.35778
0.028517,0.22598,0.29264,0.017879,0.1174,0.22479,1.7219,1.7725,1.576,0.14742,0.20102,1.7169,0.3044,0.070746,0.5657
0.015011,0.14192,0.41441,0.51727,0.1117,0.57084,1.7383,1.477,1.989,0.14881,0.18625,1.9941,0.42983,0.040769,0.9204
0.010124,0.25921,0.29167,0.46863,0.10966,1.0126,1.6791,1.5254,2.2416,0.13177,0.055972,1.9393,0.43153,0.074894,0.83928
0.010181,0.23329,0.17562,0.53731,0.1104,0.42544,1.7002,1.4982,1.923,0.12101,0.12503,1.8348,0.14918,0.035286,0.5264
-0.00052864,0.10781,0.2927,0.34157,0.11656,0.0066714,1.6893,1.4492,1.5196,0.13855,0.11385,2.0022,-0.097077,0.074107,0.4536
