0.034468,-0.087667,0.45949,2.8361,0.10417,0.080938,1.3415,1.8025,0.17175,-0.0071091,0.46512,1.1368,0.04204
0.038995,-0.057857,0.37013,2.6142,0.11434,0.069003,1.4986,2.3712,0.095258,-0.013384,0.76462,2.8991,-0.018816
0.035483,0.093194,0.58048,2.0997,0.11199,0.073354,1.5236,2.6827,0.20917,0.19213,1.0136,2.7625,-0.10109
0.0066996,0.078996,0.4958,1.8733,0.12952,0.22455,1.5228,2.8751,0.12642,0.19355,1.4728,3.4101,-0.033937
0.011653,0.43347,0.2873,1.782,0.1281,-0.15665,1.5323,2.4361,0.24548,0.18416,2.2289,3.1167,0.067052
-0.021174,0.28018,0.28488,1.8705,0.10543,-0.77432,1.5352,2.3325,0.1185,0.29787,2.7629,2.7902,-0.0049491
0.0112,0.23898,0.45784,1.8049,0.11218,-0.92806,1.5457,2.3305,0.16857,0.1962,3.0339,2.0269,-0.044569
-0.0053806,0.43363,0.2436,1.2444,0.12639,-1.6342,1.5166,1.5725,0.1016,0.15839,2.4249,1.0402,-0.093502
0.031681,-0.016847,0.52886,1.0188,0.12408,-2.0209,1.5396,1.3294,0.20157,0.15848,1.7022,0.88645,-0.035055
-0.01445,0.056302,0.58497,0.55318,0.11946,-2.3396,1.536,1.3625,0.24108,0.078752,0.53747,0.73706,0.01386
