-0.017944,0.33497,0.30152,1.7926,0.090633,-0.083173,1.4318,3.3819,0.12053,0.34411,1.8574,3.3122,0.0099949,2.9089
-0.014225,0.15814,0.17889,2.0573,0.10376,-0.36487,1.5833,3.2726,0.13055,0.48673,2.1084,2.9867,0.043301,2.9216
-0.013809,0.16435,0.30307,1.2097,0.10903,-0.91227,1.6093,2.2546,0.12364,0.2033,2.4957,2.7708,0.088849,3.1483
-0.010546,0.27239,0.77338,0.7282,0.1244,-1.4271,1.5948,2.2277,0.10303,0.087831,2.0313,2.4057,0.060544,2.486
-0.00071265,0.080149,0.69564,0.29282,0.10328,-1.7378,1.6011,1.5007,0.077779,0.088813,1.6001,1.1224,0.14865,2.3261
0.010669,0.12152,0.35878,0.78175,0.11754,-1.823,1.5881,1.6413,0.080208,0.13861,1.0811,0.82263,0.30708,1.4615
0.034958,-0.070442,0.30127,0.73926,0.10885,-1.7496,1.6097,1.456,0.10195,0.0075108,0.77138,0.89741,0.36749,1.1328
0.034258,0.0063584,0.13289,0.83979,0.11059,-1.693,1.5821,1.6273,0.071752,0.10313,0.39423,0.5138,0.29211,1.3964
0.0073643,0.1928,0.39125,0.78463,0.12126,-1.3791,1.5901,1.6214,0.070221,0.078735,0.55521,0.25443,0.1845,1.2489
0.011842,0.0013248,0.46832,0.78526,0.11929,-1.028,1.5761,1.8347,0.062563,-0.039021,0.6246,0.24646,0.062952,1.3896
