0.048309,0.22178,0.27914,0.20111,0.20212,1.6228,0.89104,2.0905,0.11947,0.53665,0.36916,0.51142
0.034474,0.17862,0.36533,0.087089,0.37868,1.6933,0.69327,2.0113,0.10484,1.1337,0.40185,0.37727
0.015679,0.35043,0.64712,0.68082,0.51199,1.6995,0.6017,2.1379,0.10713,1.6782,0.32261,0.48893
0.058784,0.20996,0.60217,1.2296,0.6257,1.6857,0.87582,1.5049,0.096735,1.4858,0.43484,0.63059
0.041688,0.12605,0.26548,0.26895,0.97166,1.7072,0.78418,1.0485,0.11411,1.313,0.25064,0.55166
0.038598,0.16937,0.38982,0.60414,1.5317,1.7245,1.0137,1.0791,0.11244,1.4678,-0.027058,0.54612
0.043747,0.25614,0.39804,0.194,1.7964,1.6929,1.0548,1.2061,0.10569,1.2452,0.19048,0.54789
0.031959,0.11277,0.32142,0.22766,1.5993,1.6341,0.68767,1.5863,0.11101,1.5,0.20017,0.45317
0.026771,0.25685,0.24747,0.3127,1.8378,1.6759,1.2261,1.251,0.11524,1.3449,0.22901,0.48161
0.032354,0.17222,0.23147,0.72545,1.6589,1.661,1.2951,1.4377,0.10065,1.369,0.50219,0.62684
