0.065057,0.42396,1.7838,-1.0885,-11.248,0.14662,0.15053,0.12789,0.56819,0.013786
0.071077,0.70073,1.7808,2.1947,23.846,0.17347,0.11508,0.10289,0.96015,0.032035
0.066641,0.7518,1.7769,2.8453,39.715,0.15771,0.26206,0.07814,1.2656,0.047318
0.077133,0.69806,1.7729,3.2911,42.116,0.13572,0.295,0.081342,1.3849,0.062633
0.099458,0.54908,1.7696,2.9149,38.569,0.13695,0.36038,0.076983,1.2682,0.066104
0.10296,0.56346,1.7656,3.2977,32.163,0.11949,0.42247,0.081814,1.0779,0.06343
0.073477,0.56659,1.7621,4.1848,21.398,0.12279,0.41228,0.073886,0.84941,0.064895
0.060926,0.5311,1.7583,2.9023,6.8861,0.11805,0.36545,0.071093,0.66901,0.057239
0.059012,0.47596,1.7545,2.5648,-5.3891,0.11162,0.33931,0.069251,0.57057,0.050375
0.057048,0.45219,1.7508,1.9281,-15.509,0.10227,0.27833,0.068019,0.55818,0.041974
