0.038544,0.41575,0.57242,0.60843,-1.6199,1.599,1.1556,1.376,0.12798,1.118,0.12484,0.42693
0.006909,0.36602,0.43132,0.4982,-0.62244,1.7169,0.90092,1.3987,0.10249,1.1139,0.26348,0.63318
0.031051,0.38573,0.41135,0.84154,67.767,1.6661,0.90487,1.5844,0.11668,1.2843,0.4377,0.85327
0.021149,0.32164,0.36078,0.60827,-0.58405,1.6772,1.507,0.99805,0.11822,1.4482,0.40256,0.70952
0.021166,0.25707,0.20103,0.50278,-0.48781,1.6888,1.3978,0.76863,0.11464,1.198,0.4806,0.57946
0.021911,0.18211,0.32975,0.94291,-0.21478,1.6919,1.6151,0.70011,0.12415,1.2743,0.53599,0.5304
0.016939,0.26912,0.56906,1.8688,-0.14258,1.6709,1.8158,1.0227,0.15061,1.2231,0.80195,0.37732
0.049255,0.11854,0.72389,2.1776,-0.040576,1.6643,2.0645,0.82085,0.13099,0.63697,0.78653,0.55118
0.0081923,0.1578,0.57498,3.3387,-0.14511,1.6699,2.6279,1.7185,0.14604,0.25692,0.83231,0.55387
0.0082331,0.23629,0.58405,2.1621,-0.38126,1.6263,2.9384,4.3507,0.1522,0.90277,2.4682,2.3692
