0.033159,1.054,1.7728,2.5003,-201.85,0.50608,0.33097,0.038629,1.2554,0.30656
0.062401,2.0021,1.7742,1.0885,-170.64,0.23979,0.22087,0.08823,0.83684,0.47304
0.075995,2.029,1.7766,0.25056,-87.06,0.16936,0.27672,0.060417,0.39134,0.55388
0.055341,1.3492,1.7665,-0.043878,-20.722,0.2964,0.25964,0.093973,0.21207,0.38207
0.0050324,0.65795,1.7665,0.44842,-18.568,0.017635,0.29448,0.06317,0.18571,0.16068
0.043294,-0.14167,1.7613,0.72068,-8.8931,0.45406,0.27851,0.23836,0.71098,0.21595
0.0056234,-0.085993,1.7575,1.0504,1.368,0.22064,0.24844,0.27688,0.83032,0.54201
0.046217,0.55439,1.7539,1.3137,9.9585,0.088221,0.33925,0.17425,0.95129,0.42084
0.030047,0.76913,1.7499,1.5039,16.711,0.15279,0.2799,0.12124,0.93258,0.3377
0.043209,0.92255,1.7418,1.6092,15.17,0.21915,0.3706,0.15963,0.84044,0.42172
