0.041557,1.0555,1.7857,2.0203,3.3452,0.20346,0.20458,0.10085,2.2041,0.20509
0.04765,1.71,1.7827,5.3309,5.4666,0.27202,0.37247,0.11529,2.2069,0.061817
0.048886,1.6496,1.7801,5.9254,1.3193,0.22398,0.44466,0.12755,2.3604,0.10841
0.04878,1.4505,1.7762,7.0369,-4.5058,0.25707,0.54669,0.10816,2.1609,0.20935
0.046231,1.6856,1.7717,7.0993,-65.614,0.14769,0.68928,0.10495,1.7074,0.24689
0.043545,1.7361,1.7672,8.963,-98.594,0.20391,0.7856,0.18504,1.8761,0.24319
0.041772,1.694,1.7651,9.4148,-158.07,0.28645,0.93926,0.19299,1.9756,0.21048
0.040921,1.6223,1.7606,7.9204,-221.61,0.21406,0.99392,0.18078,2.2139,0.1271
0.037645,1.6575,1.7562,8.0273,-268.14,0.18443,0.87623,0.13779,2.4445,0.32869
0.036204,1.5852,1.7525,6.5107,-294.91,0.19266,0.75806,0.11112,2.5739,0.20531
