0.018451,0.15755,0.51727,0.18813,0.48942,1.6256,1.5712,0.12288,1.3747,0.41994,0.7349
0.01645,0.25793,0.28235,-0.078363,-0.5459,1.6905,1.4116,0.11824,1.5566,0.50694,0.82069
0.010484,0.23509,0.18584,0.23093,-1.0959,1.7047,1.0749,0.12253,1.5062,0.19818,0.87148
0.011812,0.13943,0.37698,0.15736,-1.4455,1.6908,1.2937,0.12274,1.3995,-0.12656,0.91112
0.015414,0.37995,0.40671,0.54775,-1.4746,1.6916,1.5602,0.11671,0.98967,-0.40749,0.9026
0.015091,0.35571,0.32828,2.8551,-1.8355,1.6825,1.8476,0.12619,0.22978,-0.27523,0.39055
0.01696,0.31392,0.8333,3.5805,-1.9431,1.7209,1.8463,0.13051,-0.049577,-0.21084,0.36955
0.014794,0.37016,0.7366,2.8357,-1.622,1.6621,2.2741,0.12401,0.022602,1.1578,1.1086
0.014948,0.41325,0.45833,2.941,-0.9219,1.6689,2.7024,0.12047,0.099501,1.1739,0.72744
0.021809,0.39529,0.32518,2.7742,-0.75031,1.6794,2.8686,0.12028,0.14062,1.1139,0.91144
