0.029996,0.013656,0.033218,0.31351,1.8559,0.060313,-1.0001e-06,1.4167,1.2622,0.74518,0.12809,0.14644,0.11515,0.69273,0.076182,0.48708
0.053623,0.013001,0.20435,0.42189,1.6185,0.059491,-1.0538e-06,1.5726,1.3548,1.5538,0.12446,0.20097,0.30271,1.4643,0.057629,1.4647
0.05266,0.014504,0.053094,0.19426,1.7087,0.06469,-1.1256e-06,1.5683,1.453,1.5207,0.13223,0.17422,0.44028,0.91224,0.019822,1.0107
0.043397,0.013377,0.095186,0.081283,1.2809,0.081255,-1.2174e-06,1.5373,1.1869,1.0611,0.12329,0.20338,0.61988,1.1347,0.084111,1.2713
0.051389,0.0089026,-0.025855,0.3475,1.384,0.074485,-1.3074e-06,1.5415,0.99934,0.79937,0.12702,0.16685,1.1707,1.2086,0.16725,1.3375
0.065391,0.007343,-0.05072,0.59875,1.0379,0.06813,-1.3815e-06,1.5311,0.62264,0.09428,0.12504,0.14717,1.7573,1.4823,0.20828,1.6332
0.1083,0.0073183,0.037167,0.71893,0.45657,0.076105,-1.434e-06,1.538,0.99712,-0.046069,0.11562,0.20017,1.9948,1.4536,0.24033,0.94396
0.057726,0.0087645,-0.018664,0.45616,0.22512,0.07189,-1.4769e-06,1.512,1.0346,-0.1183,0.11075,0.1182,1.5891,0.61848,0.17312,0.95769
0.034908,0.011489,0.046875,0.17798,1.1982,0.076382,-1.5049e-06,1.5105,1.2315,0.046469,0.12272,0.13785,1.1155,0.76737,0.11273,0.54398
0.055133,0.011749,0.17973,0.16934,0.5954,0.06936,-1.5053e-06,1.4899,0.8037,0.68854,0.13203,0.064947,0.67572,0.37168,0.10667,0.72985
