0.046605,0.86288,0.20292,1.145,0.129,0.00030658,1.803,1.1049,0.12581,0.078553,1.5777,0.10705,0.10481
0.062452,0.66544,0.20716,1.2061,0.12787,0.00027522,1.7963,1.1184,0.12408,0.10795,1.5938,0.14986,0.072151
0.045495,0.66274,0.42747,0.62077,0.12589,0.00024805,1.7935,0.76257,0.10113,0.09085,1.7474,0.31696,0.12065
0.056498,0.43712,0.29542,0.64975,0.13239,0.00023208,1.7896,1.1445,0.11127,0.087064,1.7667,0.35797,0.078952
0.049321,0.38432,0.36804,0.67411,0.13284,0.00022876,1.7865,1.3224,0.1142,0.072854,1.7369,0.66582,0.13951
0.04877,0.37101,0.40337,0.79952,0.13103,0.00022707,1.7804,1.378,0.13003,0.12457,1.5017,0.60303,0.054325
0.03169,0.34631,0.30972,1.388,0.12456,0.00023332,1.7746,1.5013,0.14363,0.16891,1.2121,0.82993,0.038543
0.026855,0.32695,0.4009,2.9744,0.12642,0.00023637,1.7715,1.6917,0.1325,0.14337,0.46411,0.69927,0.049747
0.02105,0.3238,0.45014,3.2976,0.12709,0.00023149,1.7697,2.5922,0.13737,0.28017,0.01224,0.9667,0.0391
0.016622,0.28941,0.40382,2.839,0.12511,0.0002313,1.768,3.8132,0.11833,0.28208,0.61907,1.9656,0.076004
