0.0093237,0.32952,0.4045,0.39292,0.074581,1.6162,0.98338,1.9462,0.12919,1.228,-0.035037,0.87525
0.020619,0.36704,0.27955,0.5232,0.29523,1.6927,0.89935,1.4956,0.15023,1.1502,0.030566,0.81809
0.034254,0.31012,0.058175,0.67222,0.22114,1.6979,1.1922,1.5319,0.13084,1.2492,0.40545,0.58335
0.0433,0.22258,0.11189,0.96482,0.32649,1.7025,1.1509,2.262,0.13152,1.0097,0.6253,0.5229
0.03285,0.17636,0.13993,2.7156,0.34062,1.7146,1.3046,0.44516,0.12145,0.5046,0.46798,0.39574
0.036031,0.17075,0.4097,3.2118,-0.10633,1.6933,2.35,0.56421,0.10561,0.15326,1.1072,0.43142
0.037054,0.20735,0.49412,2.598,-0.056828,1.7164,3.048,3.0252,0.1317,0.88086,3.6922,2.6298
0.021174,0.22516,0.24031,2.1482,0.31842,1.6564,3.4944,4.8191,0.13004,1.5805,3.7096,2.7409
0.029105,0.48762,0.31877,2.1935,0.34645,1.6818,3.5933,5.276,0.12896,2.5061,4.0941,3.2874
0.040699,0.43033,0.36846,2.2442,0.6499,1.6742,3.1204,4.334,0.11508,2.8775,4.4522,2.7113
