0.034869,0.14179,0.44433,1.0601,0.0068462,1.6897,1.7428,2.3422,0.12258,3.6805,3.4496,3.098
0.0037538,0.11742,0.49337,0.62044,-0.010762,1.703,1.5354,1.7686,0.13058,2.6732,1.1963,2.6008
0.013426,0.089204,0.37487,0.93425,-0.032484,1.7014,1.3468,1.6981,0.11846,1.9678,1.2008,1.3459
0.031185,0.12196,0.32842,0.58125,-0.062329,1.6918,1.4489,1.3828,0.12214,1.3741,0.88578,0.9057
0.031705,0.24443,0.35131,0.27321,-0.1018,1.6984,1.3953,1.3135,0.12131,1.1789,0.25961,0.87255
0.033254,0.3346,0.39851,0.41639,0.017159,1.6888,1.624,2.2673,0.11642,0.97574,-0.022677,1.0405
0.055013,0.24933,0.37082,0.45723,0.26693,1.6875,1.5726,2.5588,0.11455,1.1026,0.20015,1.0439
0.099092,0.3571,0.39807,0.49897,0.43202,1.6801,1.6506,2.5454,0.12142,1.8587,0.48368,0.69183
0.079423,0.51205,0.45292,0.77539,0.52462,1.6879,1.4515,2.5811,0.1229,2.3448,0.56555,0.74991
0.013143,0.56523,0.3266,1.29,0.59575,1.6745,1.3829,2.5459,0.11746,2.1213,0.4876,0.76001
