0.021909,0.85274,1.5945,1.0434,-1.846,-0.031077,0.1189,0.10234,1.0168,0.17068
0.0060416,2.1281,1.6381,0.17929,-11.577,0.32573,0.15244,0.046115,0.70906,0.25549
0.025643,2.1817,1.6884,0.76368,-56.961,0.098833,0.14717,0.11583,0.052076,0.43796
0.045511,1.934,1.6826,0.19047,-112.77,-0.078318,0.20562,0.23686,0.35269,0.25187
0.036123,2.0259,1.6808,-1.0791,-169.44,0.23878,0.35316,0.20774,0.40779,0.18292
0.053542,2.1074,1.6758,-0.75257,-200.94,0.20942,0.31304,0.21866,0.31101,0.31628
0.036893,1.7991,1.6634,-0.37647,-217.02,0.2915,0.26468,0.23669,0.38895,0.078981
0.048163,1.9317,1.6621,0.61432,-250.6,0.45926,0.28863,0.093216,0.73117,-0.28865
0.04677,1.283,1.6746,0.78757,-236.5,0.15691,-0.00097988,0.035913,0.83371,-0.26626
0.090754,0.12339,1.6589,0.14611,-264.79,0.0065114,-0.11991,0.13785,0.63645,-0.045168
