-0.00032111,0.29165,0.46893,0.50479,0.10321,0.00031571,1.7837,1.3925,0.14376,0.14022,1.4791,0.45026,0.054408,0.88664
0.0061843,0.2197,0.4354,0.86371,0.11774,0.00031091,1.7773,1.3824,0.14239,0.097576,1.2185,0.54756,0.046727,0.88109
0.0053748,0.15206,0.41754,1.1531,0.11097,0.00031332,1.7723,1.5573,0.13889,0.023276,1.0982,0.29225,0.020693,0.7341
0.012233,0.22599,0.50732,2.8813,0.12464,0.00031201,1.7714,1.6737,0.13143,0.11419,0.68878,0.6031,0.050864,0.78805
0.0066511,0.133,0.5458,3.7692,0.10958,0.00030628,1.7672,2.5772,0.12895,0.095333,0.75791,1.5508,0.013698,0.9328
0.0059565,0.15837,0.44935,2.8231,0.10952,0.00032418,1.7626,3.2197,0.11761,0.1674,1.4929,3.9301,0.012726,3.3215
0.017804,0.17801,0.33041,2.5943,0.107,0.00036566,1.7615,3.7938,0.11974,0.26769,1.7721,3.6716,0.026832,3.1494
0.022996,0.09203,0.3419,2.4653,0.11548,0.0003886,1.7545,4.1098,0.12907,0.23872,1.4273,3.7291,0.075307,3.3029
0.011649,0.11786,0.38676,2.5784,0.10497,0.00039804,1.7506,4.1114,0.13226,0.31246,1.2171,3.8083,0.097956,3.1609
0.009517,0.18404,0.27916,1.7566,0.11933,0.00040553,1.7434,3.8538,0.12118,0.30745,1.3536,3.8153,0.12896,3.2384
