-0.017337,0.32309,0.2788,1.6726,0.088427,-0.083035,1.4283,3.2569,0.11356,0.33065,1.753,3.3153,-0.00032576,2.7505
-0.0156,0.14726,0.1547,2.008,0.10257,-0.36469,1.5803,3.259,0.082029,0.48093,2.0036,2.9871,0.030108,2.7558
-0.014758,0.15877,0.27358,1.1958,0.10666,-0.91205,1.6071,2.2181,0.11058,0.19164,2.4329,2.7485,0.07815,3.075
-0.010653,0.25142,0.74546,0.72001,0.12343,-1.4269,1.5939,2.1951,0.15346,0.07972,1.974,2.3401,0.05104,2.3997
0.0019409,0.086627,0.67874,0.29222,0.10238,-1.7375,1.5999,1.5636,0.069423,0.10053,1.5727,1.0532,0.13875,2.258
0.0063231,0.12507,0.35127,0.80101,0.11459,-1.8227,1.5825,1.6587,0.032336,0.14726,1.0472,0.74188,0.30931,1.4986
0.03255,-0.10095,0.29352,0.59703,0.11011,-1.7493,1.6091,1.5145,0.13448,0.0083481,0.80438,0.85679,0.36891,1.12
0.030713,-0.0050819,0.13997,0.77164,0.10827,-1.6927,1.5827,1.6629,0.12053,0.097723,0.37448,0.50797,0.29117,1.3942
-0.0086264,0.16748,0.39213,0.68826,0.12153,-1.3789,1.5827,1.6248,0.06922,0.09572,0.5119,0.25543,0.18515,1.3157
0.017274,-0.0129,0.45354,0.92946,0.11844,-1.0278,1.5707,1.8187,0.084239,-0.034139,0.6067,0.23538,0.065306,1.3805
