-0.013915,0.060159,-0.0074021,0.10125,0.083451,0.083483,1.4592,0.96677,0.12105,0.009205,1.1138,0.45415,0.090636
-0.00074744,0.10729,0.11175,0.67676,0.09273,0.082368,1.6004,1.0168,0.11177,0.09546,1.2469,0.30478,0.097325
0.047059,0.018074,0.39197,0.8166,0.099052,0.072646,1.6246,1.8257,0.099578,0.025819,1.0273,-0.015902,0.04334
0.014384,-0.014129,0.38818,1.5615,0.10505,0.08121,1.6098,1.5198,0.12515,0.0079017,0.61705,0.039513,0.067613
0.039021,-0.087133,0.67718,2.0918,0.11443,0.08085,1.6127,2.3408,0.070826,0.0018164,0.5945,1.1534,0.0041424
0.048876,-0.022581,0.56096,2.3203,0.10855,0.068858,1.6115,3.1602,0.10394,-0.012128,1.0785,3.0971,-0.050748
0.048353,0.09606,0.71221,1.8797,0.10477,0.073132,1.6126,3.441,0.14377,0.16478,1.4042,2.9025,-0.028217
0.016653,0.081474,0.61144,1.6982,0.11911,0.22424,1.6052,3.6042,0.12176,0.19449,1.9282,3.6471,-0.05471
0.013486,0.39817,0.46178,1.6513,0.12881,-0.15703,1.5962,3.3263,0.17797,0.19079,2.7646,3.4385,0.035012
-0.037691,0.23812,0.37145,1.7678,0.10484,-0.77477,1.6021,2.8894,0.14336,0.30328,3.2193,2.9841,0.050471
