0.032267,0.12161,0.36281,0.46168,0.12705,0.00012935,1.7772,1.5996,0.12438,0.10522,1.4999,0.3052,0.063331
0.031903,0.11929,0.35068,0.67758,0.12777,0.00012328,1.7765,2.1541,0.11517,0.082398,1.1821,0.47112,0.057873
0.032067,0.128,0.39624,1.8262,0.12652,0.00011919,1.7732,2.1909,0.11316,0.089293,0.87429,0.47894,0.02783
0.03136,0.15082,0.53486,2.7874,0.12616,0.00011883,1.7694,2.8749,0.10987,0.11986,1.0885,1.3958,0.047026
0.030051,0.21206,0.54374,2.5397,0.12651,0.00011993,1.766,4.3854,0.11457,0.083044,2.4683,3.3226,0.020309
0.028195,0.192,0.45139,2.1073,0.12471,0.00012048,1.7637,5.0263,0.12111,0.17616,3.2301,3.9372,0.042984
0.023298,0.16992,0.37934,2.1009,0.12376,0.00011936,1.7573,4.8884,0.11726,0.21817,3.2904,4.0583,0.03421
0.019551,0.29841,0.36947,2.6999,0.12535,0.00011502,1.7522,4.4206,0.12521,0.20014,3.4462,3.87,0.046276
0.021492,0.30696,0.36242,2.4935,0.1231,0.00011128,1.7499,4.0161,0.12271,0.31826,3.5293,3.5088,0.05888
0.017133,0.22725,0.37191,1.9382,0.12197,0.00010679,1.7475,3.587,0.11437,0.28632,3.2915,2.4273,0.04632
