0.014659,0.47787,0.61907,0.6423,0.1037,0.00037423,1.803,1.8916,0.12228,0.062541,1.1777,-0.15458,0.011026,0.36853
0.027268,0.44712,0.33697,0.69045,0.10339,0.00034133,1.8,2.0511,0.11708,0.071747,1.6305,-0.11917,-0.00096738,0.22961
0.045685,0.42482,0.3698,1.0875,0.12447,0.00029374,1.7925,1.7356,0.12986,0.13669,1.5897,0.30056,-0.013596,0.46952
0.030097,0.29082,0.45604,0.63538,0.11174,0.00024969,1.7901,2.109,0.11755,0.061184,1.5906,0.29289,0.037263,0.53294
0.079035,0.23219,0.45763,0.85957,0.11715,0.00021925,1.7857,1.8704,0.1052,0.028825,1.6704,0.097024,-0.0067044,0.52708
0.0181,0.30438,0.36446,0.5277,0.11185,0.00020412,1.7805,1.7869,0.12268,0.11393,1.7717,0.35873,0.045561,0.53819
0.012615,0.35407,0.30206,0.44665,0.11689,0.00020204,1.7778,1.6256,0.12369,0.090326,1.7398,0.11149,0.092368,0.69036
0.012615,0.36171,0.41666,0.50725,0.12471,0.00019814,1.7748,1.6296,0.12473,0.12951,1.5746,0.27301,0.086382,0.91507
0.011866,0.29432,0.43711,0.95914,0.12474,0.00019873,1.7699,1.5482,0.12032,0.052444,1.3376,0.44323,0.046063,0.91229
0.0071433,0.3142,0.37732,1.311,0.12396,0.00020476,1.7647,1.6603,0.1227,0.021078,1.1334,0.50641,0.025626,0.81667
