0.11145,0.57071,1.6086,0.45207,-296.85,0.48109,0.11246,0.18015,0.35642,-0.22236
0.10295,0.63711,1.6482,1.1907,-328.03,0.27797,0.090594,0.16374,0.70304,-0.37633
0.11022,0.19432,1.68,1.9628,-309.01,0.19192,-0.038974,0.10386,0.98004,-0.23832
0.099213,-0.51113,1.6856,1.243,-290.43,0.18417,-0.048982,0.10354,0.86174,0.02842
0.071466,-0.2707,1.673,1.3248,-261.81,0.13162,-0.087906,0.074717,0.67716,0.12516
0.048115,-0.077611,1.6618,1.6881,-184.64,0.18005,-0.087986,0.076177,0.38317,0.073417
0.048779,0.062177,1.6601,1.8926,-120.38,0.14272,-0.13109,0.091414,0.23611,0.1188
0.044989,-0.04469,1.6672,0.97942,-60.553,0.26948,0.0018764,0.10505,0.059318,-0.056935
0.045987,-0.046257,1.6661,0.7715,-7.0295,0.2424,0.028324,0.097474,0.25248,-0.1627
0.022094,-0.1863,1.6589,0.53607,11.382,0.25542,0.10593,0.1911,1.0287,-0.10037
