0.048172,0.4121,0.46342,0.57108,0.10055,-2.549,1.7759,1.1781,0.13737,0.16909,1.3383,0.18999,0.029178,0.49356
0.046384,0.39326,0.36782,1.2379,0.099415,-0.7102,1.7713,0.92717,0.13303,0.16612,1.2745,0.28181,0.043017,0.52099
0.029943,0.38985,0.43247,0.96637,0.10535,-0.40907,1.7678,1.2391,0.14804,0.06622,1.3211,0.059331,0.042333,0.47494
0.031856,0.41103,0.485,0.73625,0.11375,0.0037649,1.7649,1.07,0.12738,0.076224,1.2864,-0.068263,0.071228,0.54236
0.021391,0.37696,0.37543,0.31999,0.11564,0.24211,1.7591,1.3307,0.12527,0.15134,1.2986,0.43259,0.071586,0.61226
0.025271,0.31276,0.33126,0.33594,0.10851,0.1562,1.7562,1.6618,0.14321,0.11666,1.3031,0.50995,0.075458,0.72141
0.02277,0.32754,0.32796,0.68659,0.11632,0.24112,1.7529,1.8563,0.11584,0.025012,1.3147,0.36567,0.1133,0.52373
0.023931,0.32556,0.27191,0.85628,0.14044,0.25467,1.748,1.745,0.1196,0.048952,1.2412,0.45817,0.068615,0.45798
0.022157,0.30461,0.20914,1.0378,0.13019,0.23415,1.7451,1.8114,0.13037,0.11767,1.0482,0.38404,0.0053275,0.74394
0.028808,0.31536,0.33372,3.028,0.12009,0.15221,1.7382,1.8655,0.12197,0.04343,0.29084,0.12159,0.048878,0.75494
