0.0046376,0.048304,0.2302,0.28296,0.084807,0.22196,1.7737,1.1156,0.13189,0.1421,1.0945,0.32257,-0.0049318,0.83564
0.018606,0.052843,0.35621,2.106,0.099765,0.10747,1.7699,1.2993,0.12897,0.11059,0.30413,0.25006,-0.037053,0.43893
0.03511,0.14086,0.49247,3.0003,0.097108,0.0041528,1.7751,1.5098,0.14137,0.1187,-0.024554,0.16446,-0.03179,0.50491
0.029287,0.24914,0.51154,2.0295,0.10429,0.15148,1.77,1.5723,0.14633,0.14397,0.41385,1.0392,0.002516,1.2176
0.027091,0.13017,0.38638,1.9442,0.10676,-0.58293,1.755,1.823,0.14567,0.013958,0.64911,0.78654,0.026645,1.2808
0.0071005,0.17629,0.32561,1.7366,0.096713,-1.6706,1.7542,1.9223,0.12951,0.11158,0.88519,1.1714,0.10765,1.2835
0.015041,0.15486,0.42853,1.9612,0.097978,-2.5962,1.7488,1.8041,0.12583,0.1984,0.87347,0.82814,0.06696,0.97103
-0.025873,0.2624,0.56465,1.5321,0.10385,-3.1794,1.7459,1.8604,0.11437,0.18623,0.80787,0.98544,0.15644,1.1272
-0.0056852,0.2769,0.5149,1.1004,0.093362,-3.622,1.7416,1.7399,0.10505,0.16925,0.61022,0.91128,0.11293,0.66174
-0.0039818,0.36159,0.45843,0.21086,0.10483,-3.7811,1.7349,1.5998,0.13335,0.048986,0.20452,0.070246,-0.032852,0.9307
