0.046259,0.21346,0.28338,0.27596,0.21295,1.6221,0.80771,2.0358,0.11685,0.53958,0.39035,0.49705
0.034017,0.15988,0.37572,0.11493,0.39092,1.6928,0.53576,2.0467,0.10411,1.1255,0.47219,0.39182
0.014559,0.31684,0.65183,0.65349,0.52695,1.699,0.46944,2.127,0.10825,1.6651,0.32877,0.528
0.059508,0.21081,0.59724,1.2786,0.6565,1.685,0.8616,1.5705,0.096725,1.4927,0.37681,0.63914
0.042479,0.13948,0.25664,0.43464,1.0331,1.7068,0.87555,1.0324,0.11309,1.3453,0.28076,0.54972
0.03805,0.17005,0.37735,0.75743,1.6326,1.7238,1.1133,1.2079,0.11164,1.4907,0.071241,0.55991
0.043625,0.26613,0.37595,0.31166,1.9096,1.6928,1.1353,1.1439,0.10501,1.229,0.25233,0.55126
0.03249,0.14049,0.3092,0.29931,1.7487,1.6328,0.87796,1.3396,0.1097,1.4477,0.23521,0.4261
0.026795,0.29603,0.24434,0.40511,2.0123,1.675,1.315,1.1893,0.11502,1.3393,0.13884,0.46371
0.032635,0.22385,0.23898,0.64456,1.7263,1.6605,1.2924,1.2911,0.098683,1.4254,0.37453,0.63868
