-0.0055029,0.20695,0.69521,1.0212,0.10338,-0.00070521,1.765,3.6287,0.14573,0.13001,1.585,4.1916,0.045255,2.5266
-0.0011887,0.11546,0.61939,0.67121,0.099597,-0.00047335,1.7542,2.8893,0.14209,0.16391,0.95682,2.0268,0.17926,2.3059
0.016993,0.21323,0.29526,1.1868,0.1138,-0.00022253,1.7566,2.8914,0.12782,0.16915,0.53957,2.1196,0.36628,1.3861
0.037131,-0.026584,0.045882,1.1014,0.11319,1.769e-05,1.7517,2.7762,0.13172,0.01787,0.28698,1.8556,0.4355,1.1794
0.025532,-0.0018004,0.18428,0.78035,0.10943,0.00022644,1.7452,2.2765,0.11918,0.10108,0.068157,1.4739,0.39281,1.3513
0.013888,0.24273,0.36408,0.75009,0.12291,0.00038636,1.7421,2.2269,0.12676,0.10637,0.45929,0.77495,0.19353,1.2944
0.013039,0.058671,0.55173,0.51377,0.12288,0.00048944,1.7384,2.3237,0.13744,-0.03099,0.60108,0.65107,0.11021,1.4391
0.0019157,0.2273,0.6261,0.65948,0.13097,0.00054508,1.7349,2.2946,0.12394,0.012503,1.4333,0.34928,0.052487,1.0422
0.035624,0.22978,0.44952,0.56553,0.11568,0.00055583,1.728,2.3529,0.11876,-0.031298,1.9905,0.44135,0.060811,1.0145
0.024933,0.29391,0.42516,1.2521,0.14454,0.00050556,1.7221,2.1975,0.12516,0.11526,1.9032,0.54254,0.03024,1.0573
