0.013806,0.48907,0.06658,2.2695,0.12254,-0.00062784,1.7634,2.3184,0.10569,0.26363,2.0948,2.5465,0.06021,3.429
0.013812,0.56284,0.077546,2.4954,0.12386,-0.00081322,1.7536,2.5103,0.10459,0.28258,2.4399,2.2133,0.062739,2.7875
0.0011608,0.7288,0.22678,3.3222,0.12581,-0.00093706,1.7509,2.1348,0.10167,0.19794,3.0061,2.1361,0.060619,2.3923
-0.0041726,0.51767,0.33889,2.8227,0.1238,-0.0009849,1.7485,2.1709,0.12846,0.23153,3.2238,2.3346,0.14759,2.2019
0.014093,0.4703,0.35781,2.0622,0.12054,-0.00095473,1.7513,2.2324,0.11754,0.2297,3.1103,2.2497,0.062097,1.7235
0.001101,0.58452,0.28127,1.1818,0.12427,-0.00083699,1.7434,1.6015,0.11791,0.30924,2.1386,1.0696,0.062162,2.0892
0.0035963,0.36128,0.22734,1.3125,0.12034,-0.00067742,1.7368,1.6957,0.12893,0.16584,1.1113,1.6078,0.0072687,0.95712
0.023512,0.26499,0.4164,1.2579,0.12899,-0.00050754,1.7331,1.8042,0.11343,0.10777,0.76637,1.1251,0.0067897,0.70217
0.094341,0.57604,0.28826,0.58185,0.12231,-0.00031072,1.726,1.7066,0.12676,0.14139,0.81654,0.35614,0.087448,0.87147
0.048984,0.3291,0.36275,0.47314,0.1224,-0.00011342,1.7234,1.6242,0.12627,0.094643,1.0865,0.3644,0.062954,0.8614
