0.019952,0.36896,0.21677,0.59008,1.2919,1.6345,0.73103,0.050716,0.093977,0.045928,0.75085,0.22638
0.0041827,0.3921,0.37252,0.5489,0.3957,1.6744,1.0476,0.085359,0.10765,0.044133,0.69343,0.19631
0.002295,0.43752,0.20074,0.4745,0.2918,1.6749,1.0743,-0.00099995,0.10229,0.054815,0.42759,0.44542
0.015272,0.30494,0.33696,0.021709,0.091488,1.6481,1.2715,0.037376,0.10779,-0.021933,0.1117,0.48036
0.0022057,0.32638,0.50633,0.25148,0.48062,1.6459,1.2867,0.15781,0.10433,0.066647,-0.04127,0.88063
0.014147,0.21475,0.38947,0.31253,1.0444,1.65,1.2603,0.077633,0.10741,0.06417,0.22655,0.72002
0.021741,0.17518,0.29427,0.22504,0.80356,1.617,1.1445,0.14399,0.11198,0.11228,0.50355,0.61443
-0.0018629,0.19896,0.3934,1.0576,0.71787,1.6141,1.6225,0.15404,0.10137,0.14665,-0.338,0.29067
-0.0024721,0.19161,0.30473,1.5985,0.75889,1.5982,2.1131,0.11615,0.10157,0.10272,-0.44057,0.25574
-0.005876,0.19348,0.26927,1.14,0.70877,1.5758,2.4541,0.80921,0.10459,0.13319,0.041559,0.83512
