0.026119,0.43244,0.2374,0.48173,3.4553,1.7755,1.2193,0.13242,1.152,0.7942
0.0386,0.25256,0.37021,0.79182,3.5726,1.7674,1.0595,0.1497,1.0603,0.71321
0.00096653,0.38321,0.46072,0.71731,2.535,1.7664,1.1447,0.14338,0.88167,0.81555
0.004411,0.35558,0.39341,0.21583,1.3798,1.7545,1.2417,0.14147,1.01,0.58251
0.021709,0.35343,0.33116,0.38168,1.2212,1.7616,1.4062,0.14481,0.89473,0.95578
0.01058,0.31385,0.3174,0.44349,0.63667,1.7584,1.7308,0.12736,0.85371,1.2185
0.0020793,0.25022,0.34839,0.49571,1.0211,1.7588,1.551,0.1395,0.74689,1.0989
0.0094656,0.38479,0.3657,1.0078,1.0946,1.756,1.4831,0.1359,0.92033,0.75707
0.015495,0.26945,0.26338,1.3502,0.88449,1.7417,1.6575,0.13705,0.98733,0.73995
0.025462,0.24912,0.33038,3.1614,0.85366,1.7381,1.4911,0.13177,0.21965,0.67364
