0.0068059,0.097579,0.37399,0.43469,0.080901,-1.0283,1.4938,1.4091,0.13452,-0.0052871,0.43432,0.26981,-0.013705,0.59254
-0.005235,0.19202,0.58986,0.53232,0.099977,-0.65775,1.6325,1.5891,0.12864,0.047487,1.1634,0.0098823,-0.039788,0.36417
0.03266,0.2878,0.49821,0.42672,0.098433,-0.056194,1.6389,1.826,0.11481,-0.020298,1.7612,0.0060802,0.035972,0.4361
0.028299,0.37974,0.30789,0.96328,0.10151,0.39578,1.6336,1.5371,0.11853,0.15052,1.5859,0.30386,0.061258,0.70483
0.023531,0.15787,0.075617,0.82136,0.097327,0.37543,1.6405,1.6704,0.1014,0.06865,1.5515,0.28755,0.12278,0.74432
0.06298,0.10485,0.15746,0.55111,0.10343,0.26641,1.6263,1.6892,0.087782,-0.0006897,1.6676,0.24771,-0.036272,0.57875
0.012294,0.12321,0.044021,0.46875,0.10136,0.23315,1.6332,1.7556,0.10601,0.13068,1.4696,0.24208,0.045525,0.59775
0.015764,0.21428,-0.047467,0.10824,0.10282,0.17217,1.6129,1.6148,0.1147,0.074147,1.5989,0.5273,0.0060355,0.64485
0.010732,0.23616,0.29279,-0.12749,0.10745,0.13888,1.6281,1.4937,0.1258,0.04367,1.6654,0.18635,0.053486,1.0002
0.0025454,0.12785,0.25583,0.64828,0.11346,0.075964,1.617,1.6062,0.12122,0.0022937,1.4309,0.082717,0.058941,0.99753
