0.25983,0.038912,0.046051,1.6531,0.80191,2.5956,0.22302,0.082745,0.0642,0.27544,0.4453
-0.087941,0.018061,-0.68519,1.6966,0.92331,-1.5249,0.35054,0.083028,0.056116,0.94576,0.78002
0.051397,0.014941,-0.27726,1.6859,0.80813,-32.335,0.3214,0.10465,0.080015,1.1848,0.53857
-0.62656,-0.02678,-0.76941,1.6682,0.80031,-29.436,0.2102,0.10136,0.038917,1.0893,0.088128
-0.6673,0.0065117,-1.2107,1.6599,0.71851,-8.5995,0.37293,0.10181,-0.02189,1.0029,-0.26941
0.18318,0.022656,-0.83558,1.6472,0.66535,-8.5379,0.28947,0.11125,0.040352,1.0265,0.24693
0.35498,0.014688,-0.44144,1.6302,0.60272,-7.5869,0.39671,0.10987,-0.030065,0.98584,0.22393
-0.56939,0.013198,-0.34172,1.6304,0.56114,2.1854,0.27124,0.091375,0.013758,0.93944,0.093403
0.020698,0.016225,-0.33971,1.6105,0.54418,22.459,0.26854,0.093223,-0.04251,1.1029,0.10719
0.15738,0.017314,-0.55364,1.6025,0.56867,26.649,0.25086,0.092307,-0.089465,1.3197,-0.14164
