0.014091,0.22527,0.22902,0.20742,0.064514,0.16083,1.5895,0.2662,1.1572,-7.2061,0.03708,0.03737,0.0022103,0.054852,1.251,0.099207,-0.12377,0.85954
0.014619,0.048901,0.1953,-0.036223,0.062504,0.20147,1.6166,0.064946,0.69514,-6.7065,0.020443,0.0049717,0.054305,0.064061,1.437,0.20267,-0.06588,0.73434
0.056583,0.06609,0.075114,-0.70113,0.053831,0.17206,1.6556,0.3712,1.1113,-18.886,-0.012606,-0.069243,0.034102,-0.045605,1.145,0.13945,0.041809,0.15954
0.10153,0.22797,0.0017922,0.14567,0.063788,0.19163,1.6415,0.48647,0.99547,-33.703,-0.04708,0.13239,-0.0093413,0.15072,0.82162,0.3348,0.011447,0.73001
-0.030656,0.22219,0.26547,0.54766,0.075941,0.18755,1.6333,0.7583,1.7445,-45.142,-0.062817,0.17861,0.12164,0.23232,0.52042,0.82301,0.05111,0.64347
-0.0021248,0.13247,0.59208,0.31898,0.082265,0.17369,1.6266,0.98626,5.1956,-104.34,0.42774,-0.017368,0.17191,0.34199,0.9372,1.3364,0.1624,1.238
-0.016661,0.04602,0.53012,0.49408,0.077698,0.18366,1.6071,1.4298,5.565,-171.16,0.41344,0.018959,0.37522,0.2666,1.4178,1.126,0.1042,1.1955
-0.0051446,0.0094146,0.1469,0.24488,0.064905,0.17169,1.5829,1.8776,5.9859,-205.92,0.68936,0.15441,0.44252,0.088618,1.566,1.1074,-0.024542,1.0297
0.040129,0.048649,0.071703,0.25172,0.088768,-0.15408,1.5913,2.3328,5.7497,-247.91,0.9738,0.21072,0.53084,0.049658,1.7008,1.1806,-0.022653,0.98361
0.032689,0.10095,0.22096,0.089732,0.094092,-1.6224,1.5855,2.2103,5.5011,-256.04,0.84538,-0.019981,0.5958,0.060904,1.7844,1.1783,-0.051676,0.79401
