0.016044,0.42425,0.59047,0.73036,0.52855,1.7968,1.4707,2.3354,0.12871,1.4173,0.060034,0.39482
0.024112,0.27329,0.47069,0.55719,0.42945,1.7892,1.5261,2.1474,0.13359,1.4697,0.23586,0.31364
0.021779,0.20203,0.50592,0.4574,0.058484,1.7949,1.619,2.0913,0.12968,1.4749,0.53721,0.45205
0.020771,0.28342,0.32423,0.23029,-0.54612,1.783,1.6779,2.0258,0.12859,1.6785,0.66011,0.58474
0.01257,0.24917,0.22309,0.54492,-1.096,1.7839,1.6818,1.7709,0.12584,1.5182,0.55768,0.61279
0.01457,0.14385,0.33179,0.43584,-1.4456,1.7817,1.583,1.9596,0.12268,1.4503,0.32916,0.70337
0.015494,0.30487,0.41796,0.98304,-1.4743,1.7778,1.7612,1.9403,0.12373,1.0069,0.14008,0.7079
0.018546,0.29894,0.36112,3.0243,-1.835,1.7692,1.7552,1.2903,0.12817,0.1104,-0.011873,0.33216
0.01814,0.31565,0.81914,3.7976,-1.9423,1.7557,1.8433,1.2729,0.12763,-0.35728,-0.40402,0.22059
0.016641,0.35965,0.71569,3.0115,-1.621,1.7587,1.9802,1.6116,0.1348,-0.2756,0.52216,0.69906
