0.010621,0.21059,0.017594,1.668,0.31842,1.5076,2.2137,3.6188,0.12841,1.8678,4.2872,3.1309
0.019844,0.46884,0.22746,1.8856,0.34644,1.5744,2.4556,3.6542,0.13129,2.755,4.2194,3.5007
0.034015,0.40583,0.38422,2.0054,0.64989,1.5886,1.8954,3.2225,0.10976,3.0085,4.619,2.8331
0.015069,0.307,0.38444,1.5242,0.45547,1.5904,1.7461,3.411,0.091335,3.3749,4.2071,3.3495
0.031962,0.35411,0.39449,1.0834,0.58913,1.5853,1.5395,3.75,0.12045,3.847,3.3059,2.5724
0.0042015,0.22939,0.44433,0.18936,0.86756,1.6051,0.86462,2.1746,0.13383,2.5717,1.5612,2.151
0.016519,0.12541,0.35719,0.43704,2.5692,1.588,0.56628,1.3488,0.11652,2.064,1.7689,0.61001
0.038362,0.073114,0.39808,0.30995,0.90001,1.5387,0.99528,1.3239,0.11685,1.6231,1.0403,0.17445
0.095686,0.24029,0.35684,0.48364,0.23454,1.5717,0.85189,1.2489,0.11541,0.95505,0.35911,0.52258
0.010138,0.32664,0.20707,0.5836,0.18704,1.5617,1.4304,1.6124,0.10543,0.67469,0.22468,0.90914
