0.036116,-0.01342,0.25405,0.034856,1.6706,0.71598,64.083,3.847,-0.019308,0.053713,0.0048725,1.2641,0.077767
0.017815,-0.00058946,0.52203,0.22504,1.7034,0.9111,60.699,-12.997,-0.025621,0.027136,0.057805,1.3566,-0.15179
0.012198,0.060848,0.43836,-0.10734,1.6959,1.015,58.794,-15.672,-0.18507,0.059803,0.11418,1.6563,-0.24526
0.014774,0.32264,0.76472,-0.060195,1.6859,0.93101,57.472,-13.311,-0.044596,0.080465,0.11886,1.5255,-0.55205
0.045459,-0.15963,1.8287,0.081526,1.6815,1.0421,55.684,-18.068,0.22888,0.049299,0.14729,1.1188,-0.57665
0.06146,0.021058,2.1086,0.19373,1.6615,0.86864,56.117,-56.424,0.10425,0.022328,0.16571,0.32794,-0.14157
0.048214,0.10136,1.1604,0.69727,1.6594,0.75694,54.187,-119.24,0.37668,0.088283,0.097933,0.24054,0.42837
0.047782,0.35511,1.4876,0.72547,1.6453,0.78062,56.311,-182.74,0.40174,0.099546,0.1575,0.14288,0.59005
0.040154,0.31394,1.6751,0.46758,1.6341,0.84187,53.821,-236.66,0.28503,0.10189,0.12188,0.18809,0.28068
0.060384,0.3041,1.417,0.27499,1.6163,0.85729,53.589,-277.37,0.40405,0.060877,0.11932,0.26625,0.17403
