0.0023621,2.3348,1.6175,1.4567,0.097972,0.1659,0.097032,0.18719,0.84708,-0.1619
0.055366,3.1128,1.6468,0.85996,0.2615,0.19492,0.21784,0.23363,0.91659,-0.18821
-0.015081,2.3982,1.6786,7.0366,0.8253,0.16569,0.4743,0.29322,2.0598,-0.013343
0.17273,2.0442,1.6828,6.755,0.62591,0.35516,0.62155,0.23933,2.3579,0.026905
0.3213,2.0932,1.684,7.441,1.2825,0.27506,0.79533,0.22689,2.6737,0.03148
0.057301,1.9491,1.6826,6.6246,1.3759,0.32907,0.72054,0.093317,2.4129,-0.11574
0.39869,1.8076,1.6728,5.7892,0.86539,0.49521,0.64831,0.031053,2.7546,-0.1667
0.7273,1.1569,1.6728,6.9729,0.75294,0.32402,0.51905,0.082206,2.7782,-0.13069
0.12149,0.90759,1.6677,1.9321,0.16727,0.47771,0.27241,0.21007,1.9372,0.16639
0.071069,0.63495,1.6583,2.3621,0.084728,0.38639,-0.065624,0.10329,1.3937,0.10128
