0.0088023,0.5911,0.36799,0.4871,-0.078011,1.7944,1.6105,2.1607,0.1273,1.8397,0.27528,0.54794
0.01247,0.47898,0.43828,0.46485,-0.36737,1.7863,1.5568,2.1275,0.12974,1.7823,0.33598,0.55231
0.012587,0.38127,0.42518,0.6042,-0.91063,1.782,1.704,2.1951,0.12323,1.7989,0.025584,0.58708
0.012453,0.28373,0.36669,0.47058,-1.3898,1.7692,1.7162,2.1548,0.12364,1.7218,0.083945,0.57513
0.012446,0.23542,0.40866,0.83123,-1.7251,1.7734,1.6919,2.1014,0.12483,1.4446,0.20796,0.62461
0.012285,0.28935,0.38768,1.1921,-1.9068,1.7692,1.7837,1.9291,0.12774,1.2775,0.54293,0.64756
0.012193,0.2666,0.44913,2.2198,-1.9146,1.7619,1.844,1.4812,0.12649,0.83444,0.81281,0.7039
0.012317,0.28292,0.56171,2.9696,-1.8486,1.7597,1.9694,1.4177,0.12742,0.78157,1.6346,0.93807
0.012294,0.30009,0.47363,2.302,-1.4326,1.7543,2.1519,1.8274,0.13178,1.4066,3.7746,2.8915
0.011782,0.29485,0.41111,2.3287,-1.3381,1.757,2.3697,2.092,0.12616,2.0855,4.1675,2.8645
