0.024571,0.38361,0.2257,0.63971,0.53407,1.7698,1.5809,0.11946,1.5528,0.40249
0.016915,0.36026,0.28024,0.43693,0.47373,1.7629,1.7732,0.12043,1.7308,0.61934
0.01373,0.36941,0.23087,0.13745,0.51999,1.758,1.8358,0.11932,1.6317,0.37641
0.01136,0.32071,0.169,-0.058004,-0.53973,1.7534,1.7157,0.12553,1.6939,0.16659
0.017038,0.37746,0.28683,-0.080805,-1.037,1.7529,1.5838,0.12487,1.8092,0.029352
0.018157,0.36589,0.36606,-0.0070341,-1.6693,1.7507,1.3787,0.12312,1.6977,0.4534
0.018709,0.33537,0.25209,0.36453,-1.9378,1.7467,1.6652,0.12709,1.2772,0.29118
0.010099,0.16751,0.29218,1.2214,-2.0414,1.7413,1.6891,0.12472,0.50491,0.45984
0.011069,0.23258,0.71468,1.8252,-1.978,1.7305,1.877,0.12365,0.28735,0.44628
0.011126,0.15168,0.50242,1.3313,-1.6509,1.7358,1.904,0.11982,0.46371,1.0783
