0.45774,0.90977,1.773,0.7134,-3.1672,0.21251,0.11865,0.087797,1.4669,0.11682
0.42564,0.86348,1.7698,1.1416,-15.302,0.21247,0.10753,0.075451,1.2195,0.095038
0.50848,1.1262,1.7666,-0.34604,-28.284,0.19898,0.097454,0.069822,0.94534,0.075347
0.485,0.91334,1.7628,-2.3862,-36.588,0.18062,0.087368,0.065721,0.78522,0.06524
0.40215,1.0413,1.7593,-1.2787,-39.708,0.16544,0.077312,0.061299,0.76278,0.058228
0.49238,0.826,1.7554,-0.54128,-39.4,0.14786,0.069704,0.058359,0.81832,0.056305
0.56923,0.79898,1.752,0.0049401,-36.868,0.13967,0.063474,0.056962,0.88584,0.059712
0.51314,0.85946,1.7482,-0.060073,-32.578,0.13249,0.05917,0.057395,0.93238,0.065789
0.45984,0.80667,1.7443,0.43041,-26.681,0.12708,0.056378,0.056474,0.94524,0.071898
0.43232,0.68062,1.7406,1.22,-19.837,0.12174,0.054067,0.054699,0.9123,0.076924
