0,3.37488,2.61346,3.00516,2.10964
1,3.10185,2.23546,5299.12,37444.4
2,4.16383,3.13814,5.65688,28.77
3,4.0737,4.02745,8.28411,18.3731
4,4.43468,5.02932,11.8633,29.2714
5,4.93838,5.42515,18.3633,51.7002
6,5.16015,4.65174,29.3333,79.8118
7,5.13234,4.8809,32.5031,82.9789
8,5.66864,5.19939,1522.78,10482.9
9,5.48243,5.54018,41.3459,94.0791
