0.0013376,0.46976,0.18229,0.32921,0.08544,-5.0719,1.7764,1.7325,0.1164,0.16441,0.31554,0.33165,0.0059297,0.85123
-0.010447,0.27536,0.29563,0.28945,0.098953,-4.3419,1.7674,1.2255,0.12799,0.16496,0.20687,0.61025,-0.020313,0.84091
0.054681,0.27842,0.48146,-0.14106,0.11687,-3.4853,1.7679,0.8952,0.14412,0.092131,0.67665,0.70444,-0.0081692,0.60117
-0.0093669,0.42266,0.44268,0.25701,0.11406,-2.5486,1.7628,0.95819,0.13852,0.1046,1.0453,0.36014,0.0060267,0.57911
-0.0011321,0.47856,0.42565,1.1477,0.11092,-0.71001,1.7579,0.89869,0.13629,0.12113,1.2552,0.28004,0.048107,0.65709
-0.013531,0.59499,0.39587,0.58113,0.11461,-0.409,1.7602,1.2478,0.14964,0.15817,1.1941,0.20124,0.053284,0.52644
-0.0033454,0.51194,0.12401,0.56552,0.1137,0.0037647,1.7596,0.88728,0.12966,0.077878,1.2969,0.21518,0.083036,0.6038
0.0017252,0.31087,-0.034819,0.14149,0.11317,0.24209,1.7463,1.3427,0.11633,0.11792,1.2607,0.48515,0.071214,0.67165
0.0035151,0.24306,0.11061,0.29812,0.10247,0.15618,1.7368,1.6809,0.14253,0.13317,1.2447,0.52013,0.060082,0.61191
0.0026461,0.19648,0.072517,0.53848,0.10987,0.2411,1.7328,1.7344,0.11063,0.040172,1.4475,0.16856,0.1067,0.37296
