0.016835,0.15478,0.26565,3.1384,0.12368,-0.027675,1.7071,4.0385,4.4707,0.1314,0.31538,2.1486,4.3264,0.069583,4.1526
0.014071,0.15909,0.36237,2.3176,0.12455,0.029523,1.724,3.7298,3.2461,0.13307,0.2593,1.9344,3.3294,0.054203,3.4323
0.013241,0.18885,0.37803,1.6084,0.12498,0.042631,1.7196,3.1176,1.403,0.13354,0.18394,1.6479,1.818,0.050362,2.9881
0.013933,0.22822,0.35159,1.8729,0.12364,0.038762,1.7255,2.6174,0.48523,0.13088,0.18062,1.2027,1.5162,0.053427,2.0294
0.020932,0.26646,0.35764,1.6816,0.12426,0.033908,1.7186,2.4993,0.90591,0.12982,0.16937,0.97774,0.93404,0.059822,1.6104
0.014455,0.25752,0.33929,1.3952,0.12383,0.033439,1.7132,2.3058,1.9502,0.12722,0.15234,0.97455,0.59984,0.051181,1.4724
0.013336,0.22247,0.33255,1.3507,0.12339,0.019263,1.7124,2.3631,2.8056,0.12636,0.16443,0.8831,0.41411,0.057689,1.3829
0.012539,0.2066,0.33434,1.2424,0.12368,0.01878,1.707,2.2468,3.1874,0.13054,0.24118,1.0857,0.36109,0.065225,1.3694
0.012057,0.19622,0.32377,1.1564,0.12308,0.019338,1.7061,2.3364,2.9052,0.12947,0.18442,1.3172,0.37891,0.04151,1.1253
0.011704,0.18808,0.32133,1.203,0.12311,0.022072,1.7009,2.3115,2.3161,0.12773,0.22008,1.4146,0.45761,0.046449,1.0992
