0.025173,0.47828,0.33703,1.0284,0.12718,-0.00020466,1.7661,1.0783,0.14687,0.087279,0.2115,-0.43571,0.038276
0.036842,0.47749,0.42353,0.24013,0.13909,-5.585e-05,1.7599,1.2323,0.14782,0.069471,0.057777,-0.54204,0.10284
0.025706,0.45441,0.42883,0.51393,0.12734,7.4932e-05,1.7603,0.80396,0.1552,0.10828,0.1391,-0.60866,0.049997
0.022251,0.45357,0.5702,0.80476,0.12737,0.00017465,1.7596,1.4509,0.12863,0.039336,1.2507,-0.14136,0.03872
0.022531,0.32995,0.70316,0.93159,0.13022,0.00021717,1.7513,1.6697,0.1322,0.11908,1.7726,0.075653,0.040968
0.039729,0.48168,0.52424,1.3566,0.12584,0.00024169,1.7447,1.6375,0.13586,0.22672,1.6237,-0.079593,0.021856
0.03288,0.63769,0.37322,1.0436,0.13228,0.00024928,1.7471,1.3831,0.13798,0.094627,1.7233,-0.051121,0.056172
0.043105,0.47834,0.26178,0.92448,0.1323,0.00025021,1.7398,1.5558,0.12549,0.13148,1.6328,-0.055403,0.053623
0.047722,0.46801,0.43369,0.35497,0.12835,0.00024815,1.7345,1.2158,0.11616,0.16709,1.6319,0.13523,0.10629
0.051279,0.26328,0.30712,0.44797,0.13462,0.00024674,1.7308,1.5068,0.13021,0.080656,1.5767,0.14514,0.070749
