0.014538,0.2444,0.45529,2.8051,-1.338,1.7701,2.792,2.5496,0.12458,2.2589,5.5635,3.8108
0.014288,0.29792,0.45741,2.9739,-0.94684,1.7642,2.7367,2.5799,0.12276,2.8821,5.7484,4.2372
0.014235,0.25081,0.54412,2.5142,-0.50222,1.7609,2.563,2.7117,0.11977,3.3929,5.5956,3.825
0.013754,0.27387,0.37963,1.9899,-0.096493,1.7605,2.2119,2.7369,0.1161,3.4058,4.9827,3.904
0.013557,0.23912,0.50618,1.7549,0.073415,1.7584,1.942,2.304,0.12066,3.5387,3.7574,2.8106
0.013604,0.28142,0.52652,0.83098,0.10082,1.7553,1.8286,1.7365,0.12339,2.802,2.1629,2.6364
0.013986,0.19441,0.49115,0.98884,0.08177,1.75,1.6165,1.442,0.12313,1.934,1.8934,1.2546
0.013674,0.27968,0.53465,0.97981,0.076403,1.7429,1.6061,1.3255,0.11786,1.2287,1.3129,0.88567
0.013299,0.2069,0.51021,0.78479,0.077842,1.7405,1.61,1.423,0.1174,0.74484,0.44504,0.8356
0.012809,0.27601,0.47309,0.68803,0.055657,1.7361,1.6159,1.9596,0.12181,0.65525,0.4243,0.84217
