0.085477,0.44929,0.34854,0.42587,0.057112,1.7781,2.111,1.4348,0.1301,0.33646,0.3446,0.65566
0.026323,0.46579,0.30312,0.61806,0.22396,1.7734,1.9348,1.7604,0.12041,0.46213,0.54275,0.54787
0.03946,0.48757,0.29968,0.37599,0.38662,1.7704,1.9306,1.6096,0.11907,1.1216,0.50879,0.56853
0.01454,0.44227,0.56608,0.83543,0.51031,1.7709,1.8587,1.6132,0.12516,1.628,0.57917,0.4749
0.016482,0.3976,0.56873,0.9617,0.5834,1.7632,1.743,1.6146,0.1183,1.5096,0.42328,0.42914
0.021784,0.38019,0.55216,0.77203,0.53418,1.7636,1.7181,1.5629,0.12248,1.4261,0.16537,0.31214
0.032106,0.3414,0.55996,0.83265,0.43541,1.759,1.7355,1.5666,0.12406,1.3593,0.19148,0.32192
0.030023,0.27422,0.56131,0.66103,0.066164,1.755,1.784,1.531,0.12383,1.2588,0.35845,0.60574
0.025648,0.3074,0.38408,0.43053,-0.53708,1.7487,1.7333,1.629,0.12595,1.4358,0.38179,0.72757
0.021788,0.24914,0.26712,0.66155,-1.0898,1.7461,1.7146,1.6548,0.12035,1.4036,0.35366,0.96084
