-0.040868,0.038233,0.80943,-0.0083885,1.7766,1.4014,-7.4628,0.15118,0.11591,0.061856,0.67036,0.022586
-0.17614,0.061576,1.2058,-0.15467,1.7655,1.577,2.9333,0.096153,0.13617,0.17163,0.65634,0.46883
-0.37284,0.04764,1.6642,-0.067574,1.756,1.6702,-11.547,-0.0037913,0.13431,0.047638,0.97352,0.55689
-0.2138,0.04887,2.4005,0.067946,1.7425,1.5462,-28.458,-0.1618,0.094685,0.10147,0.88916,0.94017
0.026998,0.080559,2.1971,-0.033002,1.731,1.3597,-44.908,-0.09974,0.12222,0.17303,0.097862,1.184
0.62574,0.10036,2.4054,-0.38511,1.7175,1.073,-52.59,0.13623,0.12935,0.20016,0.38922,0.89022
0.51644,0.060742,1.8,-1.2174,1.7065,1.0333,-95.925,0.078633,0.085658,0.30131,0.48828,0.70803
0.74664,0.03026,1.7392,-2.0974,1.6935,0.94032,-161.52,0.19374,0.06339,0.22298,0.21502,0.50529
-0.32723,0.053174,1.0557,-2.5257,1.681,0.68223,-192.52,0.41009,0.073607,0.13458,-0.14121,-0.078079
-0.77511,0.053815,1.1867,-2.7175,1.668,0.78312,-197.97,0.59992,0.12297,0.1565,0.15965,-0.51622
