0.025791,0.10131,0.31852,1.2343,0.077582,0.0029226,1.427,1.3413,0.095014,0.12092,0.21763,0.062984,-0.029938,0.33606
0.019791,0.22099,0.42186,0.58288,0.089812,0.15004,1.5849,1.5654,0.10749,0.10239,0.71186,1.0037,0.0034537,0.86918
0.025997,0.075043,0.31262,0.99133,0.099887,-0.5662,1.5842,1.7242,0.12213,-0.010173,0.86382,0.78825,0.012622,0.88133
0.028842,0.11817,0.22083,1.0469,0.094338,-1.636,1.5956,1.8874,0.11664,0.083487,1.0991,1.3141,0.10117,1.0577
0.0016286,0.11996,0.3796,1.1724,0.1033,-2.5373,1.6853,1.8428,0.11705,0.23251,1.1186,0.97721,0.0742,0.6951
-0.047624,0.22146,0.50189,0.71738,0.10936,-3.1091,1.453,1.6964,0.131,0.21105,0.92403,1.0049,0.14978,0.83005
-0.014144,0.18445,0.42619,0.74482,0.094808,-3.5419,1.5655,1.7448,0.1001,0.16857,0.79447,1.1077,0.11899,0.41704
0.0029644,0.24444,0.34396,0.16022,0.10654,-3.6878,1.5491,1.7202,0.13352,0.0061494,0.13304,0.45349,-0.025046,0.87982
0.039988,0.18725,0.23082,-0.33333,0.10478,-4.1834,1.5445,1.4767,0.10428,0.0052494,0.03718,0.50111,-0.089879,0.69741
-0.013959,0.19811,0.42878,0.45312,0.094134,-4.3303,1.5611,1.4065,0.11297,0.076905,0.24958,0.20443,-0.0097272,0.7467
