0.034091,0.2246,1.7853,0.92425,-21.054,0.32106,0.18006,0.012496,0.48219,0.11703
0.063502,0.23993,1.7837,1.414,-5.4924,0.10979,0.17405,0.12647,0.99232,0.29471
0.047531,0.84405,1.7838,1.0352,13.822,0.1333,0.23651,0.099431,1.0093,0.29446
0.048406,0.92518,1.7813,1.3486,12.75,0.46887,0.21835,0.07347,1.1886,0.27124
0.045891,0.86504,1.7755,1.3057,21.299,0.40365,0.26496,-0.061772,0.8635,0.26787
0.037018,1.1322,1.7674,1.4726,24.759,0.054062,0.27555,0.051186,0.80515,0.064941
0.0099899,1.1338,1.7637,1.7526,17.598,0.18894,0.29714,0.022991,0.87011,0.14413
-0.015461,0.72271,1.759,1.2102,17.494,0.10597,0.28941,-0.012717,0.77735,0.17478
-0.015118,0.66409,1.7549,1.1945,2.6332,0.25559,0.2381,0.032169,1.0039,0.17631
0.016585,0.81557,1.7494,1.7098,-8.0104,0.26325,0.17623,0.023815,1.3792,0.0935
