0.25215,0.41932,1.5888,1.7417,-22.077,0.56701,0.095823,0.031638,0.37707,0.021098
0.66302,-0.17726,1.6318,4.6972,-14.935,0.19556,-0.071483,0.022274,0.90149,0.09371
0.44729,0.55721,1.6671,5.6299,-1.2209,0.16849,-0.14142,0.16229,1.0737,0.040981
0.20856,1.7434,1.6763,4.3613,-0.65806,0.14515,-0.064787,0.036639,1.1485,0.07896
0.27411,1.0359,1.668,3.3741,1.8965,0.2656,0.048878,0.065072,0.9621,0.29808
0.41289,0.40045,1.6661,2.6407,-3.6513,0.28819,0.23716,0.098199,0.99375,-0.24618
0.069882,0.23454,1.6523,1.9349,-2.6428,0.25875,0.079411,0.033746,1.4823,-0.54907
0.20955,0.65347,1.6544,1.8722,-9.5895,0.20698,0.14065,-0.014602,1.5665,-0.099812
0.30947,0.88778,1.6547,1.4561,-7.2409,0.1065,0.1746,0.041299,1.6813,0.19143
0.19204,0.52348,1.6458,1.0917,-5.7717,0.13464,0.20796,0.055471,1.7218,0.087807
