0.038189,2.8158,1.6802,6.2227,-30.965,0.1444,0.74789,0.072197,0.32389,0.39333
0.03375,2.4144,1.665,5.8055,-36.159,0.12721,0.66256,0.068257,0.32481,0.51832
0.031702,2.4631,1.7088,5.1868,-36.184,0.11674,0.64024,0.061426,0.44259,0.76592
0.031111,2.2822,1.7166,4.8789,-33.804,0.10448,0.60605,0.057225,0.60638,0.91655
0.029005,2.3681,1.7118,4.6537,-29.677,0.096245,0.47969,0.05193,0.81115,0.90619
0.028014,2.0392,1.705,3.205,-25.411,0.09133,0.41072,0.047586,0.92468,0.78353
0.026983,1.9418,1.7102,2.5806,-19.621,0.087479,0.30822,0.04564,0.87981,0.48808
0.026697,1.8877,1.7099,2.0349,-12.928,0.0851,0.23547,0.043514,0.75351,0.29955
0.025983,1.8246,1.6922,1.7663,-7.4948,0.082,0.22104,0.043159,0.60554,0.28888
0.025944,1.6983,1.684,1.5167,-3.0965,0.077559,0.21715,0.041574,0.49707,0.36261
