0.030919,0.28213,0.21851,0.15788,-0.034148,1.5684,0.84062,1.0666,0.11925,0.41278,-0.11888,0.13467
0.025345,0.32119,0.29117,0.39249,-0.78858,1.6353,1.3015,1.6308,0.13587,0.26229,0.12323,0.60239
0.019157,0.18322,0.47252,0.21396,-0.73111,1.6343,1.2551,2.179,0.13968,0.19866,0.30921,0.5265
0.027525,0.30442,0.45152,0.44964,-0.96263,1.6596,1.175,1.9296,0.12785,0.80236,0.21834,0.47786
0.035336,0.25812,0.51892,0.66455,-1.443,1.6638,1.4698,1.9436,0.11959,1.3748,0.26654,0.48181
-0.029046,0.39136,0.64005,1.029,-6.2186,1.6424,1.3273,1.9067,0.12589,1.1138,0.30789,0.44628
0.044277,0.34016,0.29691,0.80903,-1.8238,1.6843,1.1906,2.0958,0.12723,1.0292,0.41499,0.55294
0.030362,0.23323,0.32085,0.58727,-0.82256,1.611,1.008,2.1711,0.1311,1.0947,0.35043,0.45555
0.02276,0.13422,0.23699,0.56355,-0.26212,1.6075,1.3412,1.9255,0.13605,1.0345,0.16802,0.65743
-0.022787,-0.046697,0.32721,0.61064,-0.55885,1.621,1.5061,2.3378,0.139,1.1304,-0.019831,0.95878
