0.020965,0.46372,0.48825,0.70123,0.11108,-1.5312,1.7733,2.2551,0.10407,0.015044,1.7456,0.67206,0.042535
0.019092,0.29886,0.67916,0.59587,0.12465,-1.2302,1.7659,2.3944,0.12206,0.071165,2.2054,0.78343,0.057199
0.038161,0.46414,0.55525,1.3383,0.11143,-0.93865,1.7625,2.4495,0.13302,0.22401,1.9752,0.53372,0.0176
0.031007,0.48101,0.30349,0.8568,0.1224,-0.7132,1.7612,2.3637,0.13548,0.11741,1.9289,0.30792,-0.0088835
0.04247,0.4128,0.21757,0.48601,0.12137,-0.45266,1.7566,2.1973,0.13236,0.11371,1.7581,0.21084,0.040483
0.046765,0.3665,0.37874,-0.17617,0.11973,0.00036206,1.7507,1.8657,0.11176,0.16402,1.6757,0.38704,0.098986
0.051058,0.083584,0.10787,0.10557,0.13057,0.00038917,1.7483,2.0888,0.12152,0.073544,1.6082,0.2555,0.087494
0.049356,0.10185,0.24894,0.46659,0.12673,0.00036357,1.7448,2.1035,0.11038,0.074887,1.5523,0.68337,0.16067
0.045445,0.16583,0.41467,0.49521,0.12884,0.00026815,1.7374,2.0441,0.11988,0.14286,1.4168,0.73575,0.074803
0.023877,0.19714,0.12729,1.1505,0.12293,8.5917e-05,1.7312,2.0954,0.13759,0.10612,1.1981,0.95073,0.044973
