0.014954,0.20095,0.32399,1.7658,-1.8617,1.7914,1.6635,2.0958,0.12694,1.521,0.53084,0.63076
0.018627,0.30944,0.42634,2.215,-1.9824,1.7887,1.7287,1.5782,0.12514,0.94809,0.82962,0.74824
0.028501,0.31511,0.62013,2.651,-1.8271,1.7869,1.9718,1.5499,0.12278,0.88968,1.5477,0.89793
0.031328,0.31185,0.6061,2.2472,-1.2952,1.7814,2.1935,2.1823,0.12273,1.4236,3.4564,2.5016
0.029896,0.36123,0.38796,2.1334,-1.3047,1.7755,2.4161,2.4158,0.12225,2.0032,3.6129,2.7085
0.020351,0.44905,0.31776,2.1537,-0.98116,1.7745,2.5007,2.6296,0.12181,2.4422,3.9572,2.7818
0.065975,0.49738,0.31401,1.8746,-0.52299,1.7696,2.5081,2.8805,0.12095,2.7632,4.0208,2.291
0.025952,0.49754,0.31661,1.087,-0.028192,1.766,2.2889,2.8307,0.11825,3.3866,3.7236,2.3627
0.017502,0.37095,0.39944,0.63354,0.096429,1.7643,2.0692,2.3873,0.12182,3.4872,2.9504,1.9259
0.018178,0.30839,0.49511,0.53194,0.11061,1.7556,1.8211,2.0544,0.12915,2.7039,1.6368,1.823
