0.074995,0.026845,0.19521,0.41073,1.3429,0.12572,0.0018833,1.7859,0.7797,-0.30999,0.14057,0.19431,1.6978,0.74155,0.078738,1.8469
0.093349,0.020782,0.27093,0.29209,1.15,0.12963,0.0016646,1.7773,1.0113,0.57747,0.14009,0.17305,1.13,0.61875,0.056559,0.94518
0.092151,0.024149,0.27245,0.30079,0.65711,0.12924,0.0014647,1.7734,1.354,0.16223,0.12108,0.090664,1.0443,0.19826,0.085255,1.0552
0.077818,0.023818,0.28324,0.54514,0.3507,0.12372,0.0013206,1.766,1.3961,1.169,0.12274,0.056356,0.94105,-0.015481,0.015834,1.2837
0.12451,0.025167,0.2053,0.56926,0.29458,0.13028,0.0012518,1.757,1.6197,2.78,0.12856,0.10584,1.043,0.23852,0.10844,1.3152
0.1739,0.026243,0.22723,0.42163,0.52048,0.12241,0.0012655,1.7507,1.8659,3.6727,0.11471,0.066719,1.9616,0.22146,0.04122,1.0774
0.19771,0.034315,0.25853,0.39362,0.81949,0.12531,0.0012679,1.741,1.803,3.8662,0.11435,0.089349,2.4695,0.38838,0.037747,0.81726
0.17192,0.039334,0.39403,0.4467,1.5263,0.12651,0.0011936,1.7314,1.7235,3.9138,0.12399,0.070218,2.3084,0.40663,0.037649,0.74029
0.20199,0.038808,0.2938,0.47387,1.5134,0.12173,0.001271,1.724,1.6773,3.7371,0.11806,0.13091,1.9416,0.29297,0.048848,0.96094
0.19992,0.040086,0.31113,0.46026,1.1725,0.12778,0.0013353,1.7175,2.2839,3.3581,0.12762,0.17817,2.0134,0.21447,0.075887,1.0239
