0.021503,0.26408,0.42775,2.7219,0.12251,-2.0976,1.6304,5.984,9.3682,0.13727,0.36105,1.2453,4.631,0.078929,3.815
0.0028397,0.48231,0.41524,2.4488,0.12642,-2.8764,1.6888,5.2089,8.9801,0.13974,0.24028,1.0738,4.3602,0.060703,3.1619
-0.0018821,0.57577,0.40235,2.4799,0.11693,-2.9735,1.6486,4.4703,7.6282,0.12804,0.22057,1.0621,3.6264,0.070802,2.8709
0.0059694,0.50104,0.452,2.1547,0.12509,-3.122,1.7065,3.697,5.8045,0.12745,0.26618,1.015,2.6412,0.051927,1.9836
0.052571,0.5478,0.43685,1.2789,0.12337,-3.5244,1.6868,2.7862,3.146,0.14107,0.17734,0.81536,1.5075,0.059993,1.7252
0.0082289,0.6686,0.30217,1.1598,0.12498,-2.9776,1.6828,2.6762,1.4348,0.11303,0.13965,0.60677,1.2879,0.065072,0.96827
0.018625,0.29323,0.29657,0.839,0.12272,-1.7451,1.6955,2.5623,1.0538,0.12678,0.11558,0.69634,0.8725,0.052671,0.76153
0.009659,0.18657,0.25195,0.78571,0.12089,-2.0695,1.6396,2.4302,1.0898,0.13531,0.109,0.74479,0.34039,0.053636,0.75913
0.013105,0.15792,0.36045,1.3296,0.12661,-3.7268,1.6756,2.5568,1.7876,0.11763,0.13191,0.655,0.28069,0.072521,0.85154
0.034984,0.27969,0.41934,0.50348,0.11903,413.32,1.6264,2.3469,2.3724,0.12812,0.14607,0.81112,0.29961,0.068045,0.74125
