0.043673,0.187,0.21598,0.053988,0.058257,0.030009,1.2533,0.5209,0.9999,1.0174,0.046977,0.068458,0.054984,0.35285,0.11275,-0.0030869,-0.077084
0.0047997,0.24509,0.17213,0.027109,0.061515,0.066323,1.4689,0.28852,3.296,0.67484,0.084546,-0.0045595,0.03504,0.72708,0.05975,-0.074784,-0.31814
0.16083,0.35854,0.019769,0.48126,0.061782,0.097047,1.436,0.28902,1.4466,0.75347,-0.022518,-0.010408,0.091921,0.71728,0.13936,0.041422,-0.24216
0.038297,0.34513,-0.091278,0.57976,0.072609,0.10836,1.4767,0.29939,-0.85517,0.29802,-0.016198,0.086125,-0.007718,0.94332,0.18624,0.010148,0.0097191
-0.029578,0.39545,0.17922,0.75205,0.067561,-0.31971,1.4771,0.30422,-0.62259,0.82238,0.078365,0.14867,0.010304,0.74962,0.042634,-0.06865,-0.20461
-0.0437,0.52062,0.060745,0.63381,0.07866,-0.074773,1.4027,0.52299,0.5347,0.93207,0.076578,0.097485,0.016404,0.70979,0.20119,0.12634,-0.14925
-0.053174,0.33549,0.042475,-0.06494,0.084698,0.055954,1.4202,0.70381,0.17118,0.96201,0.12507,0.08378,-0.020488,0.57306,0.15387,0.19425,0.044191
-0.018514,0.29304,0.066001,0.16941,0.074771,0.10364,1.4599,1.115,0.33708,0.94965,0.10579,0.067392,-0.021879,0.78067,0.093498,0.02359,0.05476
-0.0091815,0.34686,0.28414,0.021715,0.086528,0.075865,1.4108,0.86026,1.3254,1.577,0.010405,0.11083,0.043803,0.56541,0.54335,0.10991,0.28828
-0.0029455,0.34979,0.21843,0.29423,0.092986,0.068909,1.4103,0.90184,1.5091,1.2166,0.077583,0.05345,-0.0060458,0.53626,0.26712,0.08557,0.22471
