0.014652,0.03892,0.3924,0.8229,-0.22687,1.5982,1.1477,1.293,0.12255,1.188,0.22169,0.37824
0.017699,0.14852,0.50518,1.5688,-0.15169,1.6465,1.4196,1.5998,0.14307,1.1848,0.44718,0.3006
0.049362,0.181,0.67184,1.8912,-0.047403,1.6983,1.6375,1.2306,0.13326,0.80244,0.4749,0.5487
0.012976,0.13929,0.63283,3.1269,-0.17772,1.696,2.2728,1.9736,0.14813,0.50189,0.61639,0.58399
0.0067162,0.28977,0.57656,2.0968,-0.39052,1.6808,2.5262,4.519,0.15864,1.1419,2.2704,2.4208
-0.019153,0.26867,0.46882,2.2091,0.073261,1.665,2.6567,5.5742,0.12504,1.4489,2.3955,2.5412
0.013504,0.34401,0.5831,2.22,0.15013,1.6985,2.8733,6.1337,0.12356,1.7286,2.4724,2.6623
-0.0010796,0.30161,0.51416,1.6162,0.16555,1.6653,2.7395,6.2565,0.11517,2.061,2.537,2.4254
-0.0075791,0.43914,0.44059,1.1815,0.27902,1.6421,2.0982,5.0701,0.12458,1.9632,2.8203,2.493
0.069554,0.21187,0.48662,1.0362,2.0774,1.6636,1.8269,3.8313,0.13509,1.6715,2.7826,1.6856
