0.0027744,0.26559,0.064779,1.2777,0.09218,0.064543,1.4172,1.3751,0.14412,0.078467,1.1636,0.33644,0.060457,0.38997
0.012095,0.29208,0.11479,2.7204,0.10617,0.05167,1.4956,1.6732,0.13261,0.010697,0.51851,0.10875,0.052709,0.19476
0.010516,0.25521,0.19238,2.9547,0.10598,0.052398,1.5632,2.7263,0.14061,0.1347,0.19709,0.10743,0.012132,0.25816
-0.00436,0.19664,0.38592,2.796,0.10637,0.056581,1.5626,4.0329,0.1128,0.12908,0.6705,1.0262,0.030157,1.8865
0.0033371,0.45169,0.2599,2.5248,0.11154,0.063105,1.564,3.8717,0.10294,0.1371,1.2775,-0.5212,-0.011343,1.6879
0.013701,0.57874,0.16795,2.3432,0.11132,-0.048442,1.5588,4.1858,0.10702,0.25078,1.984,-0.12928,-0.022988,1.355
0.002021,0.6881,0.18567,2.9088,0.11328,-0.3145,1.5558,3.809,0.10863,0.24084,2.4328,0.078249,-0.01975,1.2429
-0.042077,0.43287,0.3466,2.5251,0.10255,-0.3607,1.5647,3.6462,0.12855,0.18186,2.5953,0.76562,0.08983,1.3052
0.010586,0.46452,0.20409,1.8334,0.11688,-1.3272,1.5603,3.4414,0.12028,0.17881,2.5681,0.52807,0.035066,0.90827
0.0043903,0.62923,0.19385,1.0713,0.11621,-1.7056,1.5527,2.428,0.11006,0.25463,1.7172,0.30679,0.077776,1.343
