1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,28,29,30,31,32,33,34,35,36,37,38,39,40
-4.432,-4.117,-4.391,-4.701,-4.647,-3.3,-4.623,-2.707,-2.781,-4.372,-4.352,-3.939,-2.813,-4.14,-3.616,-2.398,-2.273,-3.984,-2.544,-1.466,-3.049,-2.684,-3.895,-4.048,-4.225,-4.352,-4.018,-4.557,-4.564,-4.035,-4.328,-4.403,-3.808,-3.695,-4.254,-0.659,-3.021
-4.436,-4.115,-4.353,-4.682,-4.593,-2.751,-4.603,-2.668,-2.741,-4.291,-4.271,-3.84,-2.77,-4.065,-3.883,-2.141,-2.843,-4.089,-4.374,-1.189,-3.584,-2.645,-3.893,-4.041,-4.24,-4.399,-4.029,-4.454,-4.476,-4.066,-4.205,-4.187,-3.87,-3.679,-4.156,-0.585,-3.143
-4.384,-4.062,-4.326,-4.659,-4.559,-4.351,-4.563,-2.596,-2.67,-4.183,-4.166,-3.8,-2.721,-3.97,-2.889,-2.303,-1.983,-3.975,-3.87,-3.822,-2.649,-2.551,-3.842,-3.922,-4.27,-4.406,-3.98,-4.381,-4.522,-3.986,-4.029,-4.075,-3.796,-3.64,-3.652,-3.071,-1.394
-4.299,-3.994,-4.293,-4.61,-4.544,-2.803,-4.462,-2.515,-2.588,-4.092,-4.074,-3.71,-2.675,-3.874,-2.803,-1.94,-2.204,-4.066,-3.392,-4.02,-2.903,-2.702,-3.781,-3.847,-4.244,-4.351,-3.9,-4.358,-4.477,-3.885,-3.895,-3.95,-3.911,-3.61,-2.624,-2.116,-0.714
-4.262,-3.903,-4.218,-4.558,-4.489,-2.533,-4.366,-2.398,-2.477,-3.931,-3.929,-3.566,-2.58,-3.775,-3.441,-3.224,-3.252,-3.642,-3.674,-1.583,-1.805,-1.334,-3.677,-3.749,-4.182,-4.285,-3.816,-4.428,-4.419,-3.757,-3.822,-3.893,-3.918,-3.54,-4.217,-0.631,-3.047
-4.254,-3.816,-3.608,-4.503,-4.416,-4.541,-4.256,-2.272,-2.351,-3.739,-3.742,-3.403,-2.487,-3.66,-3.255,-3.045,-2.976,-4.017,-3.436,-0.766,-4.498,-0.311,-3.584,-3.649,-4.163,-4.188,-3.749,-4.343,-4.381,-3.642,-3.735,-3.801,-3.908,-3.252,-3.957,-0.901,-2.147
-4.183,-3.726,-3.125,-4.415,-4.351,-4.412,-4.191,-2.135,-2.213,-3.585,-3.583,-3.263,-2.366,-3.503,-3.071,-3.024,-2.867,-3.306,-3.154,-0.75,-2.165,-0.148,-3.441,-3.529,-4.081,-4.135,-3.633,-4.241,-4.34,-3.499,-3.499,-3.566,-3.908,-3.396,-3.774,-1.396,-1.86
-4.112,-3.592,-3.365,-4.345,-4.29,-3.765,-4.144,-1.999,-2.067,-3.387,-3.377,-3.124,-2.23,-3.346,-2.896,-2.959,-2.76,-4.588,-2.738,-0.808,-0.398,-0.381,-3.266,-3.355,-3.996,-4.068,-3.483,-4.174,-4.289,-3.292,-3.261,-3.321,-3.848,-3.023,-3.612,-1.463,-1.234
-4.058,-3.436,-3.572,-4.199,-4.155,-1.974,-4.009,-1.84,-1.909,-3.193,-3.186,-2.947,-2.105,-3.152,-2.078,-2.278,-1.553,-2.227,-1.155,-0.666,-0.424,-0.102,-3.065,-2.843,-3.85,-3.741,-3.369,-4.158,-4.248,-3.086,-3.031,-3.099,-3.77,-3.104,-3.383,-2.975,-1.005
-3.886,-3.226,-3.518,-3.911,-3.995,-2.679,-3.82,-1.655,-1.719,-2.998,-2.991,-2.721,-1.938,-2.924,-0.729,-0.86,-0.591,-0.591,-0.403,-0.827,-0.734,-0.117,-2.841,-2.871,-3.148,-3.248,-3.152,-4.098,-4.172,-2.853,-2.789,-2.854,-3.609,-2.921,-3.152,-2.542,-1.253
-3.598,-3.021,-3.55,-3.192,-3.85,-4.437,-3.677,-1.466,-1.528,-2.747,-2.761,-2.486,-1.745,-2.653,-0.531,-0.455,-0.509,-0.38,-0.449,-0.787,-0.517,-0.395,-2.595,-2.606,-3.248,-2.492,-2.343,-3.6,-3.878,-2.563,-2.498,-2.561,-3.322,-2.757,-2.906,-1.772,-1.209
-3.395,-2.774,-3.408,-2.589,-3.709,-4.292,-3.329,-1.259,-1.313,-2.464,-2.49,-2.175,-1.532,-2.394,-0.465,-0.369,-0.456,-0.956,-0.54,-0.259,-0.341,-0.179,-2.317,-2.238,-2.99,-2.076,-1.745,-2.812,-3.066,-2.276,-2.218,-2.284,-2.958,-2.39,-2.623,-1.272,-1.323
-3.273,-2.52,-3.195,-2.136,-3.485,-4.055,-2.669,-1.047,-1.09,-1.641,-1.687,-1.872,-1.316,-2.117,-0.379,-0.305,-0.39,-3.856,-0.367,-0.261,-0.5,-0.11,-2.014,-1.353,-2.948,-2.043,-1.616,-3.378,-3.363,-2.046,-1.925,-1.997,-2.48,-1.729,-2.319,-0.496,-1.079
-2.897,-2.225,-2.949,-1.646,-3.247,-1.44,-1.904,-0.738,-0.76,-1.344,-1.357,-1.556,-0.986,-1.738,-0.339,-0.272,-0.372,-3.702,-0.818,-0.48,-1.805,-0.498,-1.7,-1.575,-3.186,-1.469,-1.124,-3.441,-3.11,-1.744,-1.595,-1.672,-1.628,-1.635,-1.587,-0.191,-1.227
-2.169,-1.3,-2.337,-1.521,-2.935,-1.845,-1.341,-0.607,-0.628,-1.241,-1.295,-1.105,-0.516,-1.413,-0.642,-0.294,-0.439,-3.415,-0.298,-0.346,-0.531,-0.247,-1.357,-1.15,-2.833,-0.813,-0.92,-3.007,-3.459,-1.122,-1.236,-1.323,-1.293,-1.148,-0.435,-0.144,-0.749
