-1.9767,-0.32732,-3.0725,-3.117,-3.134,-2.8643,-2.1771,-2.8299,-2.805,-0.93974,-0.91134,-0.91911,-0.64178,-0.69834,-0.6193,-1.2909,-0.62608,-1.5983,-0.88068,-0.7867,-2.6872,-0.27267,-0.73596,-0.88204,-0.92542,-0.81373,-0.81431,-1.9964,-1.9042,-0.95625,-1.9161,-1.3743,-0.7631,-0.9691,-0.98069,-3.0132,-0.49037,-1.0698,-0.27266,-0.19274
-1.9264,-0.33329,-2.8314,-2.9501,-2.8722,-2.7944,-2.182,-2.6953,-2.6566,-0.92573,-0.89518,-0.93874,-0.64067,-0.69924,-0.66146,-1.3246,-0.6698,-1.7955,-0.93584,-0.86089,-2.8466,-0.29267,-0.73754,-0.91167,-0.94335,-0.84766,-0.849,-1.9428,-1.9337,-0.97657,-1.9169,-1.432,-0.76764,-0.9384,-0.95173,-2.8782,-0.49951,-1.0653,-0.27243,-0.20329
-2.0569,-0.34814,-2.7127,-2.8648,-2.7467,-2.8096,-2.1662,-2.6478,-2.631,-0.93354,-0.90572,-0.93836,-0.66491,-0.74702,-0.7057,-1.3645,-0.71983,-1.8223,-1.0169,-0.90906,-2.9932,-0.35471,-0.78165,-0.97331,-1.0136,-0.89977,-0.90088,-1.9708,-1.9074,-1.002,-1.9123,-1.469,-0.83216,-0.96799,-0.97974,-2.8475,-0.52228,-1.1332,-0.27903,-0.20551
-2.0229,-0.3608,-2.7081,-2.7775,-2.8281,-2.7783,-2.1066,-2.6452,-2.6429,-0.91361,-0.88423,-0.93196,-0.72049,-0.78561,-0.75675,-1.4119,-0.77057,-1.8169,-1.0765,-0.95218,-2.9591,-0.4159,-0.84071,-0.97726,-1.0606,-0.93515,-0.9366,-1.9955,-1.8945,-1.048,-1.7632,-1.4779,-0.85661,-0.98719,-1.0019,-2.8495,-0.54333,-1.1686,-0.27651,-0.20531
-1.9525,-0.35794,-2.5844,-2.8338,-2.5886,-2.7938,-2.0952,-2.635,-2.6464,-0.93931,-0.91004,-0.96436,-0.75934,-0.85051,-0.79791,-1.4489,-0.81127,-1.8295,-1.1416,-1.0217,-2.9102,-0.42592,-0.84372,-0.97809,-1.1066,-0.96489,-0.96648,-1.9763,-1.864,-1.0801,-1.8116,-1.5047,-0.8542,-1.0082,-1.0245,-2.8635,-0.55904,-1.1973,-0.28905,-0.20526
-1.9143,-0.35967,-2.5208,-2.7503,-2.5117,-2.8937,-2.1487,-2.6696,-2.688,-0.98776,-0.95726,-1.0199,-0.75997,-0.88463,-0.82572,-1.4549,-0.84174,-1.8005,-1.1903,-1.0535,-2.8717,-0.46128,-0.82124,-0.98213,-1.1436,-0.98874,-0.98992,-1.9041,-1.9017,-1.1087,-1.9283,-1.5961,-0.84041,-1.0128,-1.0344,-2.8786,-0.56777,-1.2768,-0.29379,-0.19906
-1.8997,-0.35494,-2.4887,-2.5207,-2.5335,-2.9284,-2.0856,-2.6544,-2.684,-1.0339,-1.0014,-1.019,-0.77405,-0.90659,-0.85277,-1.4388,-0.86653,-1.7601,-1.1744,-1.0763,-2.9019,-0.48233,-0.86235,-0.97271,-1.1568,-1.0103,-1.0112,-1.8364,-1.8134,-1.1042,-1.8337,-1.5766,-0.84529,-1.0302,-1.0483,-2.853,-0.57233,-1.3001,-0.28913,-0.19006
-1.8583,-0.35038,-2.3528,-2.6132,-2.4169,-2.88,-1.9902,-2.6146,-2.6435,-1.051,-1.0179,-1.0029,-0.78044,-0.89921,-0.87216,-1.4168,-0.87546,-1.738,-1.2323,-1.125,-2.878,-0.50225,-0.87006,-0.96395,-1.1695,-1.0274,-1.0281,-1.7822,-1.783,-1.085,-1.7398,-1.5492,-0.84782,-1.0362,-1.0459,-2.7919,-0.56819,-1.3372,-0.28041,-0.18613
-1.7839,-0.34367,-2.3249,-2.6875,-2.3654,-2.8096,-1.9424,-2.515,-2.5386,-1.0432,-1.0095,-0.96622,-0.80397,-0.89791,-0.87962,-1.394,-0.88082,-1.715,-1.2112,-1.1426,-2.7972,-0.51504,-0.83601,-0.95953,-1.1682,-1.0171,-1.0174,-1.7375,-1.736,-1.0599,-1.6864,-1.4892,-0.84998,-1.0228,-1.0332,-2.6996,-0.55516,-1.3452,-0.26768,-0.182
-1.728,-0.33756,-2.2628,-2.5554,-2.2919,-2.7303,-1.8799,-2.4251,-2.4436,-1.0099,-0.97769,-0.935,-0.79148,-0.90087,-0.88217,-1.3729,-0.88631,-1.6716,-1.2185,-1.1406,-2.7263,-0.53252,-0.81635,-0.93618,-1.1492,-1.0015,-1.0019,-1.6955,-1.6786,-1.0403,-1.6441,-1.4607,-0.81656,-0.99409,-1.006,-2.5971,-0.5423,-1.3152,-0.2609,-0.17572
