0.080816,-0.15944,-0.15532,-0.023378,-0.0049534,0.013359,-0.07859,-0.10362,0.032125,0.034283,-0.041582,-0.0029205,-0.05999,-0.14983,-0.1775,-0.12816,-0.033904,0.04902,0.020535,-0.14319,-0.21832,-0.099294,-0.10961,0.0030402,0.004147,0.0014731,-0.013797,0.011649,-0.11514,-0.11581,0.014006,0.099243
0.075894,-0.072955,-0.19187,-0.11773,0.044775,-0.032741,-0.13962,-0.19463,0.010447,0.014172,-0.071106,-0.071976,0.074051,-0.46349,-0.26069,-0.2579,-0.068346,-0.14536,-0.07661,-0.26559,-0.25927,-0.12144,-0.12039,0.0035871,-0.0093505,0.0065543,-0.034309,-0.027728,-0.23325,-0.23734,-0.14461,-0.021301
-0.14531,-0.15418,-0.52433,-0.23431,0.041087,-0.042143,-0.040038,-0.057842,0.021847,0.026284,-0.026541,0.027113,0.1989,-0.80746,-0.44457,-0.14064,-0.15684,-0.22111,-0.15505,-0.35061,-0.21444,-0.26673,-0.26725,0.0020564,-0.027779,0.0025538,-0.026193,-0.050004,-0.34751,-0.35561,0.049146,-0.12438
-0.080279,-0.2926,-0.33893,-0.22865,0.077732,-0.056994,-0.25472,-0.28409,0.0094694,0.01028,-0.12592,0.027556,0.13345,-0.80689,-0.58297,-0.38934,-0.23058,-0.33135,-0.14483,-0.27308,-0.52903,-0.38535,-0.40386,-0.0077111,-0.078533,0.0008324,-0.033712,-0.082557,-0.36954,-0.38449,-0.068327,-0.18969
-0.23008,-0.28468,-0.34277,-0.22828,-0.021204,-0.094,-0.18648,-0.23217,-0.02684,-0.025374,-0.12618,0.020006,0.13538,-0.78701,-0.81957,-0.61227,-0.4135,-0.27982,-0.21887,-0.29211,-0.57048,-0.49781,-0.50331,-0.0016658,-0.064267,-0.013647,-0.047436,-0.11446,-0.64257,-0.65908,-0.09626,-0.040884
-0.45037,-0.18948,-0.71583,-0.16391,0.025231,-0.025103,-0.14717,-0.15879,-0.073784,-0.072311,-0.18118,0.052159,0.11941,-0.93077,-1.024,-0.64432,-0.57232,-0.4336,-0.34315,-0.27538,-0.74645,-0.60608,-0.61354,-0.0025245,-0.074272,-0.030406,-0.045451,-0.097976,-0.5929,-0.61585,-0.2011,0.10182
-0.4346,-0.48474,-0.68845,-0.63708,0.019723,-0.20233,-0.27861,-0.30623,-0.013226,-0.0065843,-0.31027,-0.076407,0.079611,-0.86758,-1.27,-0.78518,-0.78392,-0.46918,-0.46787,-0.34031,-0.85855,-0.64305,-0.64563,-0.0036618,-0.067947,-0.021083,-0.018442,-0.1188,-0.50119,-0.5312,-0.22843,0.0036715
-0.32347,-0.74483,-0.57699,-0.76778,-0.23084,-0.25861,-0.2212,-0.26084,-0.038179,-0.032065,-0.27646,-0.04876,0.13439,-0.88034,-1.69,-0.96574,-0.93741,-0.73621,-0.38591,-0.19171,-0.98046,-0.91611,-0.91423,-0.014465,-0.07909,-0.018144,-0.017082,-0.086795,-0.8078,-0.82477,-0.12542,-0.23492
-0.30348,-0.39689,-0.47891,-0.41956,-0.35726,-0.28354,-0.21685,-0.23058,-0.015997,-0.011205,-0.34073,-0.14227,-0.037362,-0.81421,-2.0232,-1.2065,-1.0048,-1.1504,-0.48979,-0.065588,-1.1397,-0.97997,-0.98579,-0.027502,-0.089705,-0.037545,-0.054219,-0.078816,-1.0465,-1.0694,-0.26467,-0.37273
-0.32763,-0.23123,-0.66175,-0.32721,-0.32784,-0.30438,-0.31291,-0.30926,-0.054581,-0.04929,-0.39237,-0.23264,-0.21065,-0.43645,-2.117,-1.6382,-1.1921,-1.316,-0.45697,-0.0016864,-1.3576,-1.0901,-1.0932,-0.035515,-0.086264,-0.053043,-0.068572,-0.072672,-1.1328,-1.1503,-0.46429,-0.32236
