-0.77282,-0.77752,-0.18574,-0.39061,-0.087208,-0.085308,-0.63469,-0.86338,-0.48447,-0.02385,-0.0090636,0.01461,-0.56816,-0.2118,-0.64928,-0.32837,-0.97092,-0.42018,-0.41746,-0.66617,-0.78682,-0.17721,-0.41384,-0.35081,-1.1416,-0.62777,-2.2214,-0.56599,-1.4136,-1.5673
-0.7603,-0.78199,-0.19366,-0.43257,-0.21634,-0.22548,-0.59049,-0.65857,-0.12695,0.0099991,0.045014,0.055654,-0.66713,-0.34641,-0.59706,-0.3083,-0.91194,-0.44756,-0.63421,-0.66446,-0.76761,-0.20757,-0.55514,-0.43061,-1.1857,-0.54607,-2.2535,-0.51711,-1.6148,-1.5186
-0.77166,-0.72556,-0.015885,-0.39134,-0.39538,-0.40419,-0.4009,-0.50992,-0.32593,0.14301,0.10684,0.13819,-0.62513,-0.38532,-0.64942,-0.18496,-0.78983,-0.34493,-0.56917,-0.67263,-0.64039,-0.16868,-0.64933,-0.45991,-1.2938,-0.47725,-2.1451,-0.52325,-1.4612,-1.5555
-0.51848,-0.70251,-0.1116,-0.31868,-0.49254,-0.49322,-0.3477,-0.64479,-0.28561,0.27741,0.25247,0.22424,-0.46789,-0.26288,-0.65282,-0.15826,-0.78143,-0.42214,-0.47602,-0.65954,-0.61154,-0.11338,-0.65496,-0.34327,-1.2771,-0.49313,-2.0724,-0.57267,-1.2164,-1.4536
-0.68876,-0.87191,-0.16693,-0.37543,-0.32557,-0.32694,-0.4636,-0.74518,-0.18342,0.35113,0.11516,0.32114,-0.22388,-0.05051,-0.59228,-0.16182,-0.81906,-0.41791,-0.55716,-0.62872,-0.5881,-0.19706,-0.70464,-0.37474,-1.2745,-0.48545,-2.1789,-0.48691,-1.2689,-1.3753
-0.67663,-0.63067,-0.092328,-0.42932,-0.04699,-0.048347,-0.41082,-0.69677,-0.14966,0.39687,-0.014103,0.38769,-0.14935,-0.07899,-0.59802,-0.22342,-0.61087,-0.36325,-0.4107,-0.61,-0.57572,-0.19792,-0.60149,-0.38302,-1.2634,-0.42556,-2.2372,-0.3839,-1.2135,-1.2959
-0.52326,-0.58647,0.082191,-0.42692,-0.010958,-0.01967,-0.35381,-0.62396,-0.053562,0.39069,-0.0053986,0.33948,-0.10055,-0.14608,-0.63097,-0.15486,-0.53402,-0.38208,-0.38524,-0.52774,-0.62894,-0.092248,-0.48308,-0.16198,-1.1761,-0.31516,-2.3007,-0.36457,-0.97467,-1.1987
-0.47761,-0.47288,0.11661,-0.24737,0.079971,0.066459,-0.21919,-0.68012,0.18363,0.39744,-0.013663,0.3378,-0.18126,-0.16611,-0.60199,-0.13322,-0.4657,-0.38346,-0.32964,-0.49737,-0.48864,0.00061124,-0.36949,-0.15646,-1.1356,-0.22898,-2.1974,-0.34262,-0.73894,-1.0117
-0.37367,-0.5834,-0.031031,-0.14655,-0.037004,-0.047625,-0.15762,-0.56271,0.34651,0.40227,0.0040032,0.35127,-0.10804,0.050991,-0.52038,-0.1264,-0.54486,-0.24477,-0.3061,-0.48601,-0.47229,0.0029586,-0.30736,-0.059919,-1.0917,-0.18462,-2.1662,-0.34872,-0.73159,-0.93961
-0.42982,-0.49883,0.15261,-0.2329,-0.033741,-0.044285,-0.24011,-0.44021,0.35053,0.47886,0.0056663,0.4163,-0.18775,0.22019,-0.41724,-0.10736,-0.41984,-0.31508,-0.22665,-0.37338,-0.48047,0.047072,-0.23499,0.12119,-1.0081,-0.18922,-2.0709,-0.4119,-0.65754,-0.95402
