0,0,-0.0027006,0,0,0,-0.0045194,0,0,0,0,-0.002644,0,-0.0020008,-0.0093906,-0.0039737,-0.027462,-0.035053,-0.035317,-0.034945,0,-0.0030907,0,0,0,-0.013534,-0.012203,0
0,0,-0.0022833,0,0,0,-0.0028742,0,0,0,0,-0.0025876,0,-0.0018134,-0.0098435,-0.0025739,-0.023355,-0.03099,-0.029682,-0.029429,0,-0.0033144,0,0,0,-0.014843,-0.013277,0
0,0,-0.0021718,0,0,0,-0.0029929,0,0,0,0,-0.0024425,0,-0.0017323,-0.010848,-0.0029968,-0.023345,-0.038472,-0.032611,-0.03229,0,-0.0028748,0,0,0,-0.016744,-0.013398,0
0,0,-0.001778,0,0,0,-0.0034833,0,0,0,0,-0.0024922,0,-0.0016682,-0.01064,-0.0031798,-0.027157,-0.042909,-0.033747,-0.033321,0,-0.0029375,0,0,0,-0.017514,-0.013706,0
0,0,-0.0017591,0,0,0,-0.0035138,0,0,0,0,-0.0020706,0,-0.0016963,-0.011376,-0.0034761,-0.030223,-0.034746,-0.041099,-0.040504,0,-0.0027505,0,0,0,-0.017837,-0.013686,0
0,0,-0.0016045,0,0,0,-0.0031396,0,0,0,0,-0.0021395,0,-0.0017207,-0.011414,-0.0032653,-0.02725,-0.038368,-0.036791,-0.036101,0,-0.0026993,0,0,0,-0.020311,-0.016277,0
0,0,-0.0015714,0,0,0,-0.0030526,0,0,0,0,-0.0020515,0,-0.0016908,-0.010769,-0.0035289,-0.027072,-0.038266,-0.029305,-0.029017,0,-0.0026225,0,0,0,-0.019813,-0.015979,0
0,0,-0.0014546,0,0,0,-0.0032098,0,0,0,0,-0.0023453,0,-0.001586,-0.011804,-0.0036257,-0.029795,-0.037862,-0.033098,-0.032681,0,-0.0023996,0,0,0,-0.019468,-0.016569,0
0,0,-0.0014345,0,0,0,-0.0024775,0,0,0,0,-0.0021099,0,-0.0016677,-0.012509,-0.0031529,-0.028073,-0.035689,-0.032626,-0.032038,0,-0.0021663,0,0,0,-0.019582,-0.016314,0
0,0,-0.0013648,0,0,0,-0.0022923,0,0,0,0,-0.0020751,0,-0.0016096,-0.012073,-0.0030905,-0.025811,-0.035397,-0.03174,-0.031221,0,-0.0019885,0,0,0,-0.019277,-0.016081,0
