-3.5651,-2.316,-2.0355,-3.7723,-3.7927,-3.8972,-2.9986,-3.1678,-3.1338,-2.7237,-2.619,-1.7653,-2.4724,-3.2416,-2.1687,-3.4823,-1.3808,-1.725,-2.3404,-2.3681,-2.3871,-2.3946,-3.7305,-3.779,-2.9966,-2.9744,-4.1943,-2.6942,-1.5551,-1.5671,-1.1993,-2.3342,-2.88,-2.3665,-1.8415
-3.4352,-2.3009,-1.9382,-3.6956,-3.8593,-3.9942,-3.0763,-3.3447,-3.315,-2.8655,-2.7444,-1.8193,-2.2803,-3.3046,-2.1738,-3.49,-1.4166,-1.8504,-2.2964,-2.488,-2.4615,-2.4748,-3.6844,-3.8353,-3.0407,-3.3241,-4.2954,-2.8106,-1.562,-1.5759,-1.1121,-2.388,-2.9502,-2.3264,-1.5906
-3.4831,-2.4109,-1.816,-3.625,-3.6702,-3.8717,-3.0713,-3.4588,-3.4262,-2.9899,-2.832,-1.9641,-2.1859,-3.3468,-2.1655,-3.4505,-1.4531,-1.921,-2.4444,-2.4207,-2.4687,-2.482,-3.6207,-3.7637,-3.0176,-3.3303,-4.2993,-2.9281,-1.514,-1.5281,-1.0582,-2.3899,-3.0083,-2.4009,-1.583
-3.4881,-2.3586,-1.6801,-3.5419,-3.6863,-3.8843,-3.1071,-3.5255,-3.4951,-3.0873,-2.8781,-2.1124,-2.0876,-3.4018,-2.1424,-3.3743,-1.4719,-2.0026,-2.6413,-2.4862,-2.4704,-2.4786,-3.572,-3.7295,-2.8944,-3.11,-4.2963,-2.9915,-1.4525,-1.4766,-1.0817,-2.4277,-3.0484,-2.5365,-1.7473
-3.4399,-2.5429,-1.5403,-3.4458,-3.6114,-3.8017,-3.0705,-3.6104,-3.585,-3.1217,-2.951,-2.2026,-1.9576,-3.4745,-2.1144,-3.2802,-1.4681,-2.0561,-2.6567,-2.4918,-2.4739,-2.4851,-3.5136,-3.6344,-2.774,-3.1995,-4.2366,-3.1651,-1.4158,-1.4294,-1.0987,-2.4055,-3.0792,-2.5574,-1.6813
-3.3339,-2.5289,-1.6701,-3.3564,-3.749,-3.7401,-3.0439,-3.6799,-3.6498,-3.1634,-2.9739,-2.2371,-1.8854,-3.4409,-2.0987,-3.2202,-1.4837,-2.0517,-2.615,-2.5388,-2.4847,-2.5002,-3.437,-3.526,-2.6182,-3.0886,-4.1797,-3.1476,-1.3698,-1.3912,-1.0481,-2.3847,-3.0919,-2.4865,-1.5568
-3.282,-2.5077,-1.5864,-3.2602,-3.5363,-3.6712,-3.0111,-3.6856,-3.6587,-3.1839,-2.958,-2.2599,-1.6891,-3.3934,-2.0803,-3.1278,-1.4643,-2.0818,-2.6488,-2.5591,-2.4632,-2.4788,-3.3508,-3.4345,-2.5461,-2.9983,-4.0847,-3.1993,-1.3693,-1.3801,-1.0661,-2.361,-3.0809,-2.4937,-1.4972
-3.2316,-2.4554,-1.5576,-3.1568,-3.4742,-3.6011,-2.9684,-3.7089,-3.6842,-3.1686,-2.9663,-2.2953,-1.7279,-3.3684,-2.0392,-3.0437,-1.4362,-2.0536,-2.7118,-2.3776,-2.4396,-2.4594,-3.2769,-3.3378,-2.5205,-2.9158,-4.0173,-3.2222,-1.337,-1.3561,-1.0371,-2.3084,-3.0465,-2.4509,-1.4753
-3.1458,-2.4754,-1.4871,-3.0507,-3.3179,-3.4969,-2.9085,-3.699,-3.6737,-3.1474,-2.9487,-2.3244,-1.6276,-3.3195,-1.9843,-2.9635,-1.4189,-2.0775,-2.6972,-2.3406,-2.3882,-2.4057,-3.197,-3.2608,-2.4003,-2.8976,-3.9235,-3.2138,-1.3062,-1.3217,-1.0025,-2.2715,-2.9979,-2.398,-1.4681
-3.0534,-2.4133,-1.4559,-2.9386,-3.2772,-3.4246,-2.8528,-3.6611,-3.6372,-3.1199,-2.9078,-2.3121,-1.5632,-3.2521,-1.9263,-2.8769,-1.3794,-2.0482,-2.6389,-2.3423,-2.3417,-2.3596,-3.1105,-3.1711,-2.2815,-2.7794,-3.8378,-3.2026,-1.2589,-1.2739,-0.96236,-2.2095,-2.9395,-2.3522,-1.423
