-1.0187,-0.76174,-0.66798,-0.77165,-1.5096,-0.99428,-0.40195,-0.65035,-0.59075,-0.95176,-0.31691,-0.76264,-1.1588,-0.38877,-0.30193,-0.90079,-1.4009,-1.37,-0.47313,-0.93868,-0.3521
-1.2787,-0.59637,-0.31158,-0.52538,-1.5213,-0.92467,-0.28372,-0.69088,-0.56914,-0.89617,-0.20118,-0.58431,-0.97327,-0.47219,-0.21076,-0.66902,-1.7966,-1.3771,-0.25321,-0.9623,-0.30305
-1.1802,-0.42727,-0.64877,-0.37695,-1.432,-0.82424,-0.33012,-0.62608,-0.58602,-0.82467,-0.015625,-0.58974,-0.78772,-0.31002,-0.15559,-0.56955,-1.9357,-1.2651,-0.16351,-0.82527,-0.33456
-0.99177,-0.34167,-0.73609,-0.48541,-1.4274,-0.75276,-0.098812,-0.7115,-0.5021,-0.76981,0.16358,-0.74128,-0.5702,-0.20759,-0.081688,-0.63047,-1.625,-1.1542,-0.029313,-0.79569,-0.4788
-0.99667,-0.50149,-0.43357,-0.43314,-1.3175,-0.72911,-0.17952,-0.62366,-0.44453,-0.66916,0.23617,-0.46901,-0.48564,-0.23312,-0.050886,-0.44088,-1.6087,-1.1147,0.044882,-0.78226,-0.3793
-0.93676,-0.34873,-0.34427,-0.45037,-1.1808,-0.57999,0.011498,-0.48645,-0.34982,-0.56603,0.31888,-0.25128,-0.33264,-0.16983,0.076566,-0.22837,-1.5695,-1.0123,0.047862,-0.75243,-0.27538
-0.80922,-0.088573,-0.52422,-0.18995,-1.0857,-0.41436,0.14558,-0.39327,-0.20195,-0.52285,0.34653,-0.46835,-0.18201,-0.045364,0.065693,-0.36265,-1.3799,-1.0207,0.15774,-0.8011,-0.36594
-0.78048,-0.080889,-0.59423,-0.12836,-1.0582,-0.54567,0.16107,-0.17506,-0.12902,-0.47402,0.42765,-0.21309,-0.057557,0.0058378,0.10109,-0.40236,-1.6335,-0.81912,0.25159,-0.81443,-0.40417
-0.67876,-0.167,-0.38267,-0.17713,-1.1823,-0.33343,0.27625,-0.15063,-0.021453,-0.3937,0.4743,-0.037787,0.038635,-0.017395,0.15083,-0.28785,-1.4657,-0.6477,0.3067,-0.70588,-0.27265
-0.50888,0.030368,-0.27963,-0.17539,-1.082,-0.26113,0.2973,-0.068771,0.088883,-0.26646,0.4463,-0.014015,0.16055,0.052751,0.10274,-0.35422,-1.1595,-0.6726,0.36073,-0.50614,-0.26401
