0.048971,-0.24215,-0.011196,-0.12188,-0.23054,-0.16362,0.036402,0.032505,-0.014476,-0.0050094,0.010626,-0.06026,-0.010135,-0.054816,-0.035166,-0.011199,-0.017787,-0.1211
0.048642,-0.41813,-0.037822,-0.31301,-0.47829,-0.40817,0.010198,0.0060726,-0.048532,-0.027939,0.005738,-0.27168,-0.044408,-0.22226,-0.04025,-0.043837,-0.055491,-0.37707
0.023705,-0.72754,-0.10799,-0.45611,-0.72866,-0.75651,-0.034583,-0.038139,-0.096314,-0.072207,-0.020205,-0.53702,-0.29957,-0.4631,-0.08492,-0.097654,-0.11326,-0.57124
0.055898,-1.1048,-0.15428,-0.63522,-1.0852,-1.2236,-0.080757,-0.085966,-0.15882,-0.15023,-0.065496,-0.92017,-0.39723,-0.8503,-0.18081,-0.17682,-0.19035,-0.81276
0.034306,-1.2895,-0.25191,-0.94669,-1.2688,-1.5986,-0.17244,-0.17918,-0.24271,-0.21909,-0.12617,-1.2914,-0.47647,-1.3318,-0.2707,-0.27635,-0.28759,-1.1256
-0.049571,-1.4506,-0.33818,-1.3172,-1.4946,-1.9745,-0.34185,-0.35067,-0.34476,-0.3555,-0.21114,-1.6755,-0.77343,-1.6439,-0.34138,-0.40598,-0.42335,-1.4224
-0.15181,-1.5143,-0.4461,-1.6687,-1.591,-2.121,-0.44807,-0.45175,-0.48692,-0.45558,-0.32668,-1.9171,-1.3046,-1.8939,-0.45714,-0.56037,-0.5767,-1.6866
-0.26977,-1.7091,-0.55435,-1.9853,-1.8591,-2.547,-0.58544,-0.58533,-0.64238,-0.62423,-0.46972,-2.1212,-1.7214,-2.1883,-0.67052,-0.73001,-0.74702,-1.9058
-0.40209,-1.8163,-0.67638,-2.2518,-2.0482,-2.7682,-0.76678,-0.76858,-0.8121,-0.75308,-0.62575,-2.3141,-2.019,-2.3426,-0.89688,-0.91523,-0.93475,-2.1101
-0.55027,-1.9845,-0.82986,-2.3404,-2.2728,-3.0363,-0.93415,-0.94083,-0.98631,-0.92105,-0.80886,-2.5132,-2.1721,-2.5274,-1.1022,-1.1178,-1.1296,-2.1586
